domain,control_diff,experimental_diff,diff_in_diff
navdmp.com,0.0,0.0,0.0
aclu.org,0.0,0.0,0.0
ebay.fr,0.11796710288840662,0.09626827885892075,-0.021698824029485864
grab.com,0.0,0.0,0.0
pushd.com,0.0025757575757575646,0.0025757575757575646,0.0
microsoftcasualgames.com,0.0,0.0,0.0
mhlw.go.jp,0.0,0.0,0.0
kotaku.com,0.0808801665179899,0.06930203179282024,-0.011578134725169664
xham.live,0.05084347852504201,0.06688892436336902,0.01604544583832701
frameo.net,0.0,0.0,0.0
mercadopago.com,0.0,0.0,0.0
yandex.com.tr,0.060418679549114285,0.060418679549114285,0.0
twnic.net.tw,0.020209728670251725,0.00581139414322196,-0.014398334527029766
1gb.ru,0.0302100404294966,0.03332525941455022,0.003115218985053625
abril.com.br,0.015801525832605412,0.015801525832605412,0.0
hsn.com,0.004301075268817178,0.011034482758620734,0.006733407489803556
amazon.nl,0.4526205425606854,0.39323356215667904,-0.05938698040400636
petsmart.com,0.0,0.3733389878428046,0.3733389878428046
wassenaar.org,0.0,0.0,0.0
hwg.org,0.05606313652290662,0.07342424763401778,0.01736111111111116
phonefactor.net,0.010100203652650297,0.007054312174416322,-0.003045891478233975
aptoide.com,0.08089091723639263,0.10239078622253883,0.021499868986146198
devline.tv,0.0,0.0,0.0
sicredi.com.br,0.0,0.0,0.0
bluecava.com,0.0,0.0,0.0
angi.com,0.0,0.0,0.0
abebooks.com,0.04256334993814359,0.06655586971102989,0.0239925197728863
quad9.net,0.0,0.0,0.0
myharmony.com,0.0,0.0,0.0
swarovski.com,0.033529874213836464,0.1065322799757561,0.07300240576191963
respawn.com,0.0,0.0,0.0
ximalaya.com,0.559793182116987,0.5584678781999908,-0.0013253039169962566
wolfram.com,0.0069119917653113205,0.008106021616057668,0.0011940298507463476
ora.com,0.021955169013992526,0.009025832555244362,-0.012929336458748164
ameli.fr,0.0,0.0,0.0
apartments.com,0.0005165289256198191,0.12985575999855237,0.12933923107293255
