domain,control_diff,experimental_diff,diff_in_diff
usa.gov,0.00682327689091955,0.006916364289865418,9.308739894586804e-05
semrush.com,0.0,0.0011874917535295015,0.0011874917535295015
yutex.ru,0.014776925262858787,0.0157004830917874,0.0009235578289286117
connectad.io,0.0,0.0,0.0
esquire.com,0.018321205821205777,0.018321205821205777,0.0
soom.la,0.0028087854174810856,0.0028087854174810856,0.0
google.co.kr,0.09717348927875247,0.09717348927875247,0.0
intermedia.net,0.12947360023148513,0.061093533500328534,-0.0683800667311566
orange.fr,0.1719157631855015,0.12570801501569484,-0.04620774816980666
imageshack.us,0.05074350525008453,0.04989686831369433,-0.0008466369363901993
entergy.com,0.007813139772938849,0.008929834356970034,0.001116694584031186
site.com,0.0,0.0,0.0
hatena.ne.jp,0.0013819789939193416,0.024384610109830174,0.023002631115910832
lastpass.com,0.0,0.0,0.0
libsyn.com,0.1828941597175483,0.1828941597175483,0.0
ltwebstatic.com,0.0,0.0,0.0
2o7.net,0.028014485073308615,0.028792385371744778,0.0007779002984361627
strava.com,0.0070515970515970805,0.008280368280368267,0.001228771228771186
1688.com,0.45404121244143814,0.4511924093896458,-0.002848803051792359
walgreens.com,0.018249326348055317,0.03770350602145367,0.019454179673398353
applvn.com,0.0,0.0,0.0
hollywoodreporter.com,0.06554792425887279,0.06554792425887279,0.0
apachefriends.org,0.049974622697660176,0.05028407177916694,0.000309449081506763
chinadaily.com.cn,0.0,0.0,0.0
ihg.com,0.0,0.0,0.0
bigolive.tv,0.12321397904007259,0.13302849371954928,0.009814514679476694
audible.com,0.9904302891068809,0.9903563403852896,-7.394872159127708e-05
sogou.com,0.08554182611764616,0.07222407486765714,-0.013317751249989018
adsensecustomsearchads.com,0.0,0.0,0.0
cookiebot.com,0.0,0.0,0.0
privacyshield.gov,0.03703703703703709,0.04347826086956519,0.006441223832528098
opsgenie.com,0.0,0.0,0.0
bitnami.com,0.0,0.0,0.0
dot.gov,0.012843488649940227,0.0,-0.012843488649940227
mastercard.com,0.0,0.0,0.0
google.cz,0.1598971727145102,0.10702426828742617,-0.05287290442708403
rs6.net,0.0,0.0,0.0
felenasoft.com,0.025231232117046698,0.023362251960228453,-0.0018689801568182451
pubnative.net,0.02321375247446633,0.02321375247446633,0.0
parallels.com,0.34104673813882536,0.34104673813882536,0.0
crunchyroll.com,0.10441312843611317,0.061344969199178645,-0.04306815923693452
last.fm,0.21830701378795747,0.14822816216849155,-0.07007885161946592
uc.cn,0.08629916577278485,0.08629916577278485,0.0
kde.org,0.0,0.0,0.0
likee.video,0.0,0.0,0.0
asana.com,0.002965717225772324,0.0032945839489496587,0.00032886672317733456
treasury.gov,0.0,0.0,0.0
keplr.app,0.0,0.0,0.0
a-ads.com,0.0,0.0,0.0
cpi.ad.jp,0.009284379627974015,0.022214719158452967,0.012930339530478951
shopeemobile.com,0.15070415873205079,0.13499827345784599,-0.0157058852742048
otm-r.com,0.0,0.0,0.0
gotinder.com,0.0,0.0,0.0
grafana.com,0.0015375056946330679,0.0008387710520497693,-0.0006987346425832985
shutterfly.com,0.00024257125530624535,0.0008403361344537785,0.0005977648791475332
imf.org,0.00014184397163119478,6.566850538480828e-05,-7.617546624638649e-05
chase.com,0.08794762925698452,0.08394098606904987,-0.004006643187934644
dnsimple.com,0.01521512757085386,0.014760259573546652,-0.00045486799730720673
fanduel.com,0.0003429355281207025,0.0007122507122506727,0.0003693151841299702
home-assistant.io,0.0011502185415228627,0.0023286759813705427,0.00117845743984768
windy.com,0.0,0.0,0.0
pushwoosh.com,0.0,0.0,0.0
nazwa.pl,0.0,0.0,0.0
fidelity.com,0.08595377889659939,0.0761304223452558,-0.009823356551343587
podbean.com,0.018461538461538418,0.018461538461538418,0.0
tmall.com,0.25885036323071864,0.29062435652033125,0.03177399328961261
ipinfo.io,0.0,0.0,0.0
google.pt,0.10649237521741517,0.12454743627044129,0.018055061053026122
jimdofree.com,0.0,0.0,0.0
nfl.com,0.0021834061135370675,0.0,-0.0021834061135370675
avito.st,0.0,0.0,0.0
ucl.ac.uk,0.01991848307637778,0.01953649798477386,-0.00038198509160392025
hotels.com,0.27744649282407174,0.15135804006344022,-0.12608845276063152
sbb.ch,0.0,0.0,0.0
localytics.com,0.020000000000000018,0.020000000000000018,0.0
freshchat.com,0.05510017101291376,0.05510017101291376,0.0
discovery.com,0.04380241029218013,0.04380241029218013,0.0
kueezrtb.com,0.0,0.0,0.0
moz.com,0.012820512820512775,0.012820512820512775,0.0
mcm.ru,0.0,0.0,0.0
yammer.com,0.0,0.0,0.0
samsclub.com,0.20881806468929487,0.22732189511497303,0.01850383042567816
tinypass.com,0.0,0.0,0.0
bigcommerce.com,0.251899580417387,0.26283264153776476,0.01093306112037773
