domain,control_diff,experimental_diff,diff_in_diff
pin-up.ua,0.0,0.0,0.0
falabella.com.pe,0.005305978068623984,0.014285714285714235,0.00897973621709025
jumpcloud.com,0.02884285453092794,0.02884285453092794,0.0
virginmedia.com,0.0012411021275521295,0.015683345780433178,0.014442243652881048
n1info.rs,0.023733518711538948,0.04218958858668764,0.018456069875148695
theculturetrip.com,0.0,0.0,0.0
ndtv.in,0.022806315771972452,0.024908225739986634,0.0021019099680141817
xhofficial.com,0.0024691358024691024,0.0012345679012345512,-0.0012345679012345512
nature.org,0.0008971291866028963,0.0008522727272727293,-4.485645933016702e-05
somon.tj,0.3009742353039778,0.31348822566503176,0.01251399036105394
shipstation.com,0.0660537473883891,0.09154082486188508,0.02548707747349599
ndmais.com.br,0.05215221710135143,0.061745719597942506,0.009593502496591078
mangafreak.net,0.04235934602902447,0.04370755165647322,0.0013482056274487508
energystar.gov,0.06282701486385944,0.10682917029889027,0.04400215543503083
gomovies.sx,0.0,0.0,0.0
gree.net,0.0,0.0,0.0
blitz.bg,0.3715708003375746,0.09607128900798301,-0.2754995113295916
privateinternetaccess.com,0.003406537653113051,0.00024461839530331986,-0.003161919257809731
loteriasyapuestas.es,0.019230769230769273,0.024615384615384595,0.005384615384615321
trackonomics.net,0.0,0.0002913752913752399,0.0002913752913752399
melonbooks.co.jp,0.022470095949934432,0.02745614964804899,0.0049860536981145565
gazeteduvar.com.tr,0.08444506054658452,0.09152707687982042,0.007082016333235908
iperceptions.com,0.0,0.0,0.0
splunk.com,0.0,0.0,0.0
rs-online.com,0.03944958184134484,0.03928481005027551,-0.00016477179106932915
tubegalore.com,0.0,0.0,0.0
mohito.com,0.038479712378017505,0.050930357361613,0.012450644983595494
rst.ua,0.0,0.0,0.0
perfectgirls.xxx,0.008857179770964008,0.009496715117387033,0.0006395353464230258
grail.bz,0.24273298902025753,0.21777882099793877,-0.024954168022318757
procore.com,0.0012987012987012436,0.002614379084967311,0.0013156777862660674
sakshi.com,0.04137210660947632,0.04119028842765815,-0.0001818181818181719
ncore.pro,0.0,0.0,0.0
loveread.ec,0.29454299630821834,0.29430550647388554,-0.00023748983433280468
macaro-ni.jp,0.22815822522782325,0.28525247373488105,0.0570942485070578
dnszi.com,0.0,0.0,0.0
tv100.com,0.0296962461660657,0.022955627634387632,-0.0067406185316780665
jmcomic.me,0.01851851851851849,0.01851851851851849,0.0
brid.tv,0.0,0.0,0.0
smbcnikko.co.jp,0.02366027025393236,0.023564538123692524,-9.573213023983396e-05
loreal.com,0.006621018292046199,0.006621018292046199,0.0
captioncall.com,0.0034070933259090497,0.038781372140279435,0.035374278814370386
animepahe.ru,0.014336917562724039,0.0,-0.014336917562724039
lacuerda.net,0.0,0.0,0.0
silverdaddies.com,0.06782978808013462,0.0673847465900207,-0.0004450414901139288
hihi2.com,0.06488260972572268,0.10587495270524494,0.040992342979522256
borwap.pro,0.49010200219137834,0.48548402117564626,-0.0046179810157320755
icbc.com.cn,0.0,0.0,0.0
roozaneh.net,0.09354958014130044,0.09354958014130044,0.0
kinogo.biz,0.0,0.07440109224704028,0.07440109224704028
oocl.com,0.0,0.0,0.0
admedo.com,0.008838383838383868,0.008838383838383868,0.0
mangapark.net,0.15545999480473716,0.17719403251887011,0.02173403771413296
xcafe.com,0.2772827920038734,0.18764355202778893,-0.08963923997608447
redd.tube,0.4760538198264018,0.5405342558654715,0.06448043603906972
postype.com,0.6580166149701228,0.5784556037006138,-0.07956101126950899
milffox.com,0.0547859770074095,0.0547859770074095,0.0
townwork.net,0.029344289215042174,0.029388432374848228,4.414315980605377e-05
lecturas.com,0.18631338980176193,0.18631338980176193,0.0
bazos.cz,0.0,0.0,0.0
flashscorekz.com,0.010221910221910213,0.002574002574002532,-0.007647907647907681
squirt.org,0.0,0.0,0.0
janeapp.com,0.0,0.0,0.0
prosport.ro,0.12121212121212122,0.12121212121212122,0.0
doubtnut.com,0.0,0.0,0.0
doctoralia.com.br,0.08968370323925168,0.08968370323925168,0.0
doz.pl,0.05259030584061575,0.05259030584061575,0.0
but.fr,0.03433097345312919,0.06227264517125419,0.027941671718125005
focus.ua,0.0296460371354339,0.10439800669920063,0.07475196956376673
lidl.pl,0.021719293892402458,0.020762268080049107,-0.0009570258123533515
yeniakit.com.tr,0.15544041450777202,0.16809605488850776,0.012655640380735744
magazinevoce.com.br,0.0,0.0,0.0
bangkokpost.com,0.18721628105595023,0.20957519025041915,0.022358909194468923
ooppgame.com,0.0,0.0,0.0
kiabi.com,0.0017156007613068347,0.0007730312659126604,-0.0009425694953941743
mangakakalot.tv,0.016027238000332122,0.016027238000332122,0.0
papy.co.jp,0.0,0.0,0.0
doe.gov,0.002405841830448008,0.047763262187868416,0.04535742035742041
ushmm.org,0.028730454508679615,0.04883849844681909,0.020108043938139475
betplay.com.co,0.013397817196765138,0.016710625375908283,0.003312808179143145
videotron.ca,0.0011660447761193682,0.0010974539069359412,-6.859086918342694e-05
lidl.fr,0.007286203188411444,0.005698094407771803,-0.001588108780639641
vcu.edu,0.025153812348934323,0.042035309230431195,0.01688149688149687
ncl.ac.uk,0.17233906481378714,0.17233906481378714,0.0
cyberfolks.pl,0.0001755309812181416,0.00018957345971559736,1.4042478497455768e-05
shooshtime.com,0.25816798941798946,0.4105603866568779,0.15239239723888842
boy18tube.com,0.1907998656526323,0.19272122514749201,0.0019213594948597201
newsbeast.gr,0.11702095482290376,0.25123384236591695,0.1342128875430132
chumbacasino.com,0.0899096225412015,0.09445507708665601,0.004545454545454519
boundhub.com,0.031055185104465033,0.04032842425749772,0.009273239153032686
filmix.biz,0.007669451488237167,0.007223682729653125,-0.00044576875858404197
hentaicity.com,0.013592402080234711,0.014402850244198295,0.0008104481639635841
zamunda.net,0.0,0.0,0.0
medonet.pl,0.03727776054386245,0.0394869341109535,0.0022091735670910495
emailsrvr.com,0.0,0.0,0.0
pornjk.com,0.15458937198067635,0.15458937198067635,0.0
pozdravok.com,0.00030358227079541056,0.00030358227079541056,0.0
mangareader.to,0.0,0.0,0.0
cascorp.biz,0.00539473684210523,0.0,-0.00539473684210523
steamunlocked.net,0.14,0.2142857142857143,0.07428571428571429
elbalad.news,0.16794028920167803,0.2238489315393838,0.05590864233770576
privateproperty.co.za,0.032839613547154034,0.012377799384590826,-0.020461814162563208
wetest.net,0.00442052313883301,0.0005121638924455718,-0.003908359246387438
kisskh.co,0.0,0.0,0.0
socialmediagirls.com,0.13123011664899253,0.10867375563620474,-0.022556361012787796
airbnb.co.uk,0.5691739018966018,0.6101164629581641,0.040942561061562355
clara.es,0.15068947756258455,0.15068947756258455,0.0
sex-studentki.guru,0.16962889243908164,0.18709996452395838,0.01747107208487675
java.net,0.03385579937304073,0.026666666666666616,-0.007189132706374113
fastdl.app,0.05232558139534882,0.05232558139534882,0.0
vodafone.de,0.02585170009509663,0.026082221072505574,0.0002305209774089434
bg3.wiki,0.0,0.0,0.0
newsit.gr,0.0023987809320341613,0.0035958288385472548,0.0011970479065130935
insta-stories-viewer.com,0.0,0.0,0.0
kitapyurdu.com,0.3284032936025304,0.32805534233477773,-0.0003479512677526664
timebucks.com,0.0,0.0,0.0
mgm.gov.tr,0.018413894120108854,0.018413894120108854,0.0
peta.org,0.005841345874821213,0.015636779810145995,0.009795433935324782
naurok.com.ua,0.1262079368519743,0.12668156247090978,0.0004736256189354915
freshporno.net,0.07292578495110136,0.07292578495110136,0.0
tvonenews.com,0.12220057043160026,0.11911989009459656,-0.003080680337003705
readmangabat.com,0.0006172839506173311,0.0,-0.0006172839506173311
uukanshu.net,0.018512102956932286,0.05541543227903423,0.03690332932210194
ebalka.nl,0.28572864950620636,0.21043065302955066,-0.0752979964766557
hlebo.mobi,0.49572075592349807,0.4949114956766951,-0.0008092602468029453
brainly.ph,0.030185185185185204,0.02983644021379872,-0.0003487449713864832
tv9hindi.com,0.06689688614550526,0.140208180035453,0.07331129388994773
printix.net,0.019919655104840284,0.02075385893567716,0.0008342038308368771
eldestapeweb.com,0.30995748476777707,0.1409360549859463,-0.16902142978183077
gree.jp,0.0,0.0,0.0
blaze-4.com,0.0,0.0,0.0
lobstertube.com,0.0,0.0,0.0
partslink24.com,0.006287141073657909,0.004269662921348338,-0.002017478152309571
bluestone.com,0.00035692541856924276,0.00044462914801013387,8.770372944089111e-05
mtlnovel.com,0.02658832303428993,0.051538843783130006,0.024950520748840077
gandul.ro,0.1005586592178771,0.12432432432432428,0.023765665106447176
emgsound.ru,0.0,0.0,0.0
modyolo.com,0.1288448380768602,0.11449364322369393,-0.014351194853166271
bharian.com.my,0.20695357019077198,0.3708907654185962,0.16393719522782424
finecobank.com,0.007003748249076458,0.007003748249076458,0.0
univision.com,0.12980933440271036,0.10729617104922007,-0.022513163353490295
zippia.com,0.0,0.0,0.0
bitcoin.com,0.0,0.0,0.0
heritage.org,0.004981567597523107,0.00389579390653505,-0.0010857736909880567
elementexpress.net,0.0,0.0,0.0
xhwebsite5.com,0.0012345679012345512,0.0070423470065047455,0.005807779105270194
primor.eu,0.0017785682525567337,0.0011560693641619046,-0.000622498888394829
newsbomb.gr,0.010474139022078388,0.01514211879152727,0.004667979769448882
19216811.uno,0.0,0.0,0.0
iam.gov.sa,0.0,0.0,0.0
bobaedream.co.kr,0.08719931291384253,0.08162776135064553,-0.005571551563196997
goodsync.com,0.08769660542594826,0.08734719941616498,-0.00034940600978328185
ultradns.org,0.0,0.0,0.0
selcdn.ru,0.0033300394966335745,0.0033300394966335745,0.0
lightnovelpub.com,0.03703703703703709,0.03703703703703709,0.0
defence.gov.au,0.022099447513812098,0.022099447513812098,0.0
mileroticos.com,0.0,0.0,0.0
whatfix.com,0.0004810004810005264,0.0011337868480725266,0.0006527863670720002
lpl.com,0.0,0.0,0.0
nuro.jp,0.11683006535947715,0.08298319327731096,-0.03384687208216619
kp.org,0.0046232662751468645,0.004455147501505108,-0.00016811877364175665
pw.live,0.01554200524827909,0.023290189267649586,0.0077481840193704965
netfirms.com,0.008133711874765859,0.007145693387072716,-0.000988018487693143
thethao247.vn,0.1222569653416623,0.11240527571835657,-0.009851689623305737
abadis.ir,0.005644239637638937,0.0050742118746287534,-0.0005700277630101835
morgenpost.de,0.013360459211660958,0.013360459211660958,0.0
no-ip.org,0.0,0.0,0.0
payscale.com,0.0001626016260162233,0.0001626016260162233,0.0
dreame.tech,0.008305274971941667,0.008305274971941667,0.0
trahkino.cc,0.0,0.020000000000000018,0.020000000000000018
videosdemadurasx.com,0.05843041788247272,0.05843041788247272,0.0
scholarships.gov.in,0.0,0.0,0.0
favbet.ua,0.0,0.0,0.0
manhuaus.com,0.15719153896654936,0.2141714211638932,0.056979882197343845
ekitan.com,0.019477375187844426,0.032714774734786234,0.013237399546941808
porndr.com,0.15178525245528696,0.17938323782289167,0.027597985367604716
thepiratebay.org,0.0009321114329939872,0.0008114696185411718,-0.00012064181445281541
sports.kz,0.04577119281465347,0.050304052978944136,0.004532860164290664
rai.it,0.0,0.0,0.0
dziennikzachodni.pl,0.036450493550298946,0.036450493550298946,0.0
vost.pw,0.0,0.0,0.0
amateri.com,0.19910858200057946,0.18569574302306202,-0.013412838977517438
designboom.com,0.05879577601838448,0.07122681270502818,0.012431036686643693
nxp.com,0.0,0.0,0.0
cloudfilter.net,0.0,0.0,0.0
jmbilegame.com,0.0,0.0,0.0
rummycircle.com,0.0,0.00017470300489164092,0.00017470300489164092
clashofclans.com,0.0,0.0,0.0
getnews.jp,0.17682555950028056,0.17102775456966923,-0.005797804930611328
ssstwitter.com,0.025974025974025983,0.01552795031055898,-0.010446075663467003
ladies.de,0.012598033001289255,0.0130484834517397,0.00045045045045044585
mintmanga.one,0.0,0.0,0.0
tyler-brown.com,0.0,0.0,0.0
readawrite.com,0.1486068111455109,0.08640000000000003,-0.062206811145510854
delhivery.com,0.0,0.0,0.0
machotube.tv,0.10782886416426807,0.10925109154649892,0.0014222273822308562
goraggio.com,0.0,0.0,0.0
javdock.com,0.5181818181818182,0.059291023441966795,-0.4588907947398514
wonporn.com,0.3683933192205936,0.4318570221794149,0.06346370295882131
trashbox.ru,0.026365253896665553,0.048857973901847096,0.022492720005181543
buap.mx,0.000185649308456326,0.0021661753361692515,0.0019805260277129255
redkassa.ru,0.045201887057015,0.04989423835206963,0.004692351295054631
in.net,0.0,0.0,0.0
nhentai.to,0.0,0.0,0.0
hiworks.com,0.0,0.0,0.0
mts.by,0.022675127325422095,0.01872359558555914,-0.003951531739862957
doramatv.live,0.0,0.0,0.0
uakino.club,0.0,0.0,0.0
efortuna.pl,0.021812543014148367,0.016741549099341002,-0.005070993914807365
manhuagui.com,0.005794309839879275,0.005797780292573607,3.4704526943318825e-06
3xxx.pro,0.006547747868631548,0.006269796371167868,-0.00027795149746367986
sapsf.com,0.016994633273702986,0.013975155279503104,-0.0030194779941998817
streameast.app,0.0,0.0,0.0
hentairead.com,0.3485254691689008,0.0,-0.3485254691689008
overstock.com,0.07686164661479467,0.07327844300082675,-0.0035832036139679113
igdownloader.app,0.03703703703703709,0.06818181818181823,0.031144781144781142
nanocosmos.de,0.008547008547008517,0.008547008547008517,0.0
brazino777.com,0.0,0.0,0.0
pciconcursos.com.br,0.0,0.0,0.0
belnovosti.by,0.06210451545325879,0.05940517189180805,-0.00269934356145074
exactag.com,0.0,0.0,0.0
sexvideos.rodeo,0.0,0.0,0.0
cat.com,0.0016296746731528922,0.0,-0.0016296746731528922
ilbe.com,0.014234362652927879,0.021683313525859615,0.007448950872931737
optum.com,0.043027109167545596,0.03481917483102026,-0.008207934336525335
aniworld.to,0.0,0.04683098591549295,0.04683098591549295
xanimu.com,0.002335872322670518,0.0214459388693381,0.01911006654666758
pisofiph.com,0.10377358490566035,0.0625,-0.041273584905660354
sima-land.ru,0.018562689202104354,0.2354688936878403,0.21690620448573594
kunmanga.com,0.09138342763032692,0.09360189057060364,0.002218462940276722
sexxxx.rodeo,0.0028005558427515176,0.03402654599693622,0.031225990154184702
angelone.in,0.00011956001912960534,9.238728750926573e-05,-2.717273162033962e-05
mercantilbanco.com,0.0,0.0,0.0
deporvillage.com,0.025293887328688647,0.02644360947999269,0.0011497221513040445
showup.tv,0.04487664924997026,0.028411074681884863,-0.016465574568085395
nykaafashion.com,0.002426953779643415,0.0016154115820121717,-0.0008115421976312431
joyreactor.cc,0.339148860105303,0.3649804530490389,0.025831592943735937
csic.es,0.0,0.0,0.0
esteri.it,0.0,0.0,0.0
hentai20.io,0.052631578947368474,0.0,-0.052631578947368474
arabysexy.mobi,0.21646020640964436,0.20284138590336098,-0.01361882050628338
goph.club,0.0,0.0,0.0
etoland.co.kr,0.5044447303369175,0.444642653527588,-0.059802076809329474
befuck.net,0.013490763901952918,0.000861676825671176,-0.012629087076281742
soccer365.ru,0.025219105746263404,0.03710027711067698,0.011881171364413579
gazetawroclawska.pl,0.0053941257906412465,0.03969088007372257,0.03429675428308132
betsson.com,0.0076396391229704985,0.0076396391229704985,0.0
bahesab.ir,0.05844488359583322,0.014392059553349879,-0.04405282404248334
aade.gr,0.0,0.0,0.0
arabseed.show,0.031121100753456532,0.049304759200842985,0.018183658447386453
jkanime.net,0.0,0.0,0.0
xgx.mobi,0.051169590643274865,0.051169590643274865,0.0
karar.com,0.000956937799043045,0.000956937799043045,0.0
inporn.com,0.603975470848781,0.6273575839970097,0.02338211314822869
cinemagia.ro,0.11032762815130637,0.0894164544240944,-0.020911173727211962
javdb.com,0.005534164698087762,0.006110865966830525,0.0005767012687427631
porn-hub.live,0.0859775403634575,0.06868451204101744,-0.017293028322440063
seg-social.pt,0.047981894436351924,0.03199451228056449,-0.015987382155787433
