domain,control_diff,experimental_diff,diff_in_diff
pngwing.com,0.045230996675156954,0.03183413701265381,-0.013396859662503147
leprogres.fr,0.0031512605042016695,0.0031512605042016695,0.0
huawei.ru,0.01851851851851849,0.01851851851851849,0.0
snowflake.com,0.03389830508474578,0.03389830508474578,0.0
elo7.com.br,0.5213675213675213,0.7041198501872659,0.18275232881974457
olx.in,0.3311317805475016,0.23701435502201784,-0.09411742552548374
theplatform.com,0.1635368367824508,0.16662325653553722,0.0030864197530864335
rentalcars.com,1.0,1.0,0.0
indiewire.com,0.45926250375803357,0.50068401929882,0.041421515540786435
kff.org,0.20394070575888756,0.19889739889739888,-0.005043306861488683
investors.com,0.0,0.0,0.0
solvvy.com,0.3815981151465022,0.3815981151465022,0.0
newtoki323.com,0.13878890800953747,0.17645333257626028,0.03766442456672281
inventos.ru,0.03484963660402263,0.025455796353629156,-0.00939384025039347
newtoki322.com,0.12058942904789094,0.14685511288929076,0.026265683841399823
helpguide.org,0.0,0.0,0.0
dunelm.com,0.3302876751860203,0.3051042912064861,-0.025183383979534235
ankr.com,0.009316770186335366,0.00776397515527949,-0.0015527950310558758
nfpa.org,0.10365448504983388,0.10830564784053154,0.0046511627906976605
stradivarius.com,0.0505050505050505,0.03198653198653201,-0.01851851851851849
tesla.cn,0.001547987616099089,0.001547987616099089,0.0
l-tike.com,0.1910751104565538,0.1936825864366365,0.0026074759800827074
googlemail.com,0.0,0.0,0.0
openedition.org,0.016460905349794275,0.015089163237311354,-0.001371742112482921
nseindia.com,0.0,0.0,0.0
swr.de,0.05799036484381137,0.06161353052799545,0.003623165684184082
ams1907.com,0.1359307359307359,0.1568740399385561,0.020943304007820185
researchnow.com,0.09357913395150985,0.08137662159118275,-0.0122025123603271
ensonhaber.com,0.3401367596985121,0.3534581862304699,0.01332142653195778
symphony.com,0.035645821561081426,0.03260197485525851,-0.003043846705822917
tantanapp.com,0.0,0.0,0.0
trusteer.com,0.573172932330827,0.57562656641604,0.002453634085213041
zoznam.sk,0.18943730505503464,0.21326092118339357,0.023823616128358927
octopus.energy,0.3362908074165384,0.33896174758747855,0.0026709401709401615
vsco.co,0.0,0.0,0.0
uptodown.com,0.01791325545283662,0.022925844343910318,0.005012588891073699
etrade.com,0.37512182201724686,0.36739864646439047,-0.007723175552856398
ultipro.com,1.0,1.0,0.0
sisal.it,0.02146985962014869,0.004761391865115039,-0.01670846775503365
viva.co.id,0.16961229252603138,0.1637806103883791,-0.005831682137652283
dnsv5.com,0.0,0.0,0.0
etoro.com,0.11538461538461542,0.11538461538461542,0.0
blackrussia.online,0.5428838201947446,0.41077590456472446,-0.1321079156300201
midasbuy.com,0.0,0.0,0.0
solaredge.com,0.0,0.0,0.0
cybersource.com,0.08024060755754114,0.08238768216838388,0.0021470746108427363
owasp.org,0.48510456540306957,0.48998686552097004,0.004882300117900473
palmettostatearmory.com,0.18693693693693691,0.22432432432432436,0.03738738738738745
uxfeedback.ru,0.10585936416207886,0.09640763521903606,-0.009451728943042803
zoneedit.com,0.0,0.0,0.0
expediagroup.com,0.018707482993197244,0.0374149659863946,0.018707482993197355
plannedparenthood.org,0.19181064034005213,0.19181064034005213,0.0
diamond.jp,0.24126443377040818,0.2603490457648433,0.01908461199443512
idealmedia.io,0.046944545140756855,0.038914164529731066,-0.00803038061102579
twitcasting.tv,0.4958097285402818,0.4680448167132838,-0.02776491182699803
mandrillapp.com,0.5,0.6666666666666667,0.16666666666666674
qatarairways.com,0.3595496084235559,0.3595496084235559,0.0
takashimaya.co.jp,0.12639116202945988,0.1677625622453599,0.04137140021590002
underarmour.com,0.2828729031602121,0.3068718888222175,0.023998985662005423
irctc.co.in,0.1822480120352461,0.1822480120352461,0.0
browserstack.com,0.208822470121925,0.2067954539041319,-0.0020270162177931095
webinar.ru,0.2245917964336479,0.2245917964336479,0.0
firstcry.com,0.020279720279720248,0.020279720279720248,0.0
