domain,control_diff,experimental_diff,diff_in_diff
pin-up.ua,0.13580246913580252,0.13580246913580252,0.0
falabella.com.pe,0.2856083947613183,0.08887026951543087,-0.1967381252458874
jumpcloud.com,0.036510819119514704,0.036510819119514704,0.0
virginmedia.com,0.0973451321501434,0.09649043129544255,-0.0008547008547008517
n1info.rs,0.13611359521678168,0.16421859622475932,0.028105001007977637
theculturetrip.com,0.0,0.0,0.0
ndtv.in,0.06353846788345152,0.0619029282649447,-0.0016355396185068205
xhofficial.com,0.0,0.0,0.0
nature.org,0.3575686321323144,0.36552813041628707,0.007959498283972688
somon.tj,0.5362682124345766,0.5647041053945396,0.02843589295996307
shipstation.com,0.0675913120997006,0.064130882970733,-0.0034604291289676015
ndmais.com.br,0.15223387595820792,0.1790160317098426,0.026782155751634673
mangafreak.net,0.0115427927927928,0.012809969635627527,0.0012671768428347274
energystar.gov,0.0029815178537424547,0.014298261926900757,0.011316744073158302
gomovies.sx,0.0,0.0,0.0
gree.net,0.0,0.0,0.0
blitz.bg,0.42049786664646926,0.1616317016317017,-0.25886616501476756
privateinternetaccess.com,0.024872912127814062,0.012955182072829086,-0.011917730054984976
loteriasyapuestas.es,0.019230769230769273,0.02144120247568526,0.002210433244915988
trackonomics.net,0.0,0.007692307692307665,0.007692307692307665
melonbooks.co.jp,0.26701383725291017,0.2672674653087518,0.00025362805584161485
gazeteduvar.com.tr,0.3492016602689446,0.3319240959547616,-0.017277564314183036
iperceptions.com,0.6666666666666667,0.6666666666666667,0.0
splunk.com,0.04833333333333334,0.07740912561173996,0.02907579227840662
rs-online.com,0.15567375886524826,0.1542861547949429,-0.0013876040703053594
tubegalore.com,0.0,0.0,0.0
mohito.com,0.10231351357806373,0.11252384727723053,0.010210333699166796
rst.ua,0.0,0.0,0.0
perfectgirls.xxx,0.001984126984126977,0.007009379509379521,0.005025252525252544
grail.bz,0.4080264511953857,0.40736913533268093,-0.0006573158627047881
procore.com,0.06910000288013407,0.08168306841357464,0.012583065533440574
sakshi.com,0.12427140334472009,0.11972594879926557,-0.004545454545454519
ncore.pro,0.0,0.0,0.0
loveread.ec,0.6180845288771697,0.6179735770865125,-0.00011095179065723215
macaro-ni.jp,0.18897389629623618,0.24999388887153196,0.06101999257529578
dnszi.com,0.0,0.0,0.0
tv100.com,0.05642368161633182,0.028948797349953703,-0.02747488426637812
brid.tv,0.0049261083743842304,0.0049261083743842304,0.0
smbcnikko.co.jp,0.18397418308972613,0.1870762576412317,0.0031020745515055737
loreal.com,0.045882220032611554,0.045882220032611554,0.0
captioncall.com,0.07620257662521412,0.15048735717850614,0.07428478055329202
animepahe.ru,0.036624178290844966,0.021759259259259256,-0.01486491903158571
lacuerda.net,0.06766917293233088,0.06766917293233088,0.0
silverdaddies.com,0.20623307673922675,0.19002262467712483,-0.01621045206210192
hihi2.com,0.08524299330349461,0.15091112463026712,0.06566813132677252
borwap.pro,0.7309546097028516,0.7238933738202226,-0.00706123588262908
icbc.com.cn,0.026927477075207373,0.01091831557584988,-0.016009161499357494
roozaneh.net,0.06268131944286959,0.12570634715537599,0.0630250277125064
kinogo.biz,0.03670033670033668,0.10300794402356905,0.06630760732323238
oocl.com,0.0,0.0,0.0
admedo.com,0.05018171561600615,0.07986954066054819,0.029687825044542038
mangapark.net,0.3149880266159336,0.35999637049899613,0.04500834388306252
xcafe.com,0.2840121316692219,0.19942228600877998,-0.08458984566044192
redd.tube,0.5183350249515503,0.6148703692892776,0.09653534433772737
postype.com,0.8012027014361914,0.7482585816738917,-0.052944119762299735
milffox.com,0.14489738457932322,0.14489738457932322,0.0
townwork.net,0.07882473231281573,0.07775312100360832,-0.0010716113092074098
lecturas.com,0.14039271100120698,0.14039271100120698,0.0
bazos.cz,0.0,0.0,0.0
flashscorekz.com,0.16417984979226596,0.15849191056072587,-0.005687939231540096
squirt.org,0.020000000000000018,0.03200000000000003,0.01200000000000001
janeapp.com,0.033333333333333326,0.033333333333333326,0.0
prosport.ro,0.40342108790077424,0.38032786885245895,-0.023093219048315294
doubtnut.com,0.0,0.0,0.0
doctoralia.com.br,0.2020777031651435,0.2043765537398562,0.0022988505747126853
doz.pl,0.1400818825122092,0.14145261946379994,0.0013707369515907342
but.fr,0.05606442488820429,0.07739922425130352,0.021334799363099233
focus.ua,0.09569482521250572,0.163863844826032,0.06816901961352628
lidl.pl,0.12663462000672365,0.15427161841199877,0.027636998405275115
yeniakit.com.tr,0.2567982128952042,0.24756987758729876,-0.009228335307905455
magazinevoce.com.br,0.29052597071465003,0.29052597071465003,0.0
bangkokpost.com,0.3717607207456164,0.37089941626100487,-0.0008613044846115248
kiabi.com,0.08554001331520611,0.07915444154263751,-0.006385571772568599
mangakakalot.tv,0.017879948914431676,0.017879948914431676,0.0
papy.co.jp,0.0,0.0,0.0
doe.gov,0.0,0.045454545454545414,0.045454545454545414
ushmm.org,0.14255220893732135,0.17320802474713504,0.03065581580981369
betplay.com.co,0.004134366925064636,0.008625857268086401,0.0044914903430217645
videotron.ca,0.020079641204365895,0.0392398097274399,0.019160168523074006
lidl.fr,0.037441327882504316,0.028995381936558373,-0.008445945945945943
vcu.edu,0.43812149178002835,0.460391660635563,0.022270168855534678
ncl.ac.uk,0.023650083970059965,0.023650083970059965,0.0
cyberfolks.pl,0.03780025553713584,0.02668122177100507,-0.01111903376613077
shooshtime.com,0.36005847953216374,0.5489820757856702,0.1889235962535064
boy18tube.com,0.36611466243368085,0.3470062449562674,-0.01910841747741343
newsbeast.gr,0.1539699458956596,0.3883586408795128,0.23438869498385317
chumbacasino.com,0.5110129521894228,0.5110129521894228,0.0
boundhub.com,0.10598648958836077,0.10976338570085065,0.0037768961124898803
filmix.biz,0.02087234893957579,0.018519407763105233,-0.0023529411764705577
hentaicity.com,0.05076758489149791,0.04496159670252764,-0.005805988188970268
zamunda.net,0.01297202797202801,0.008636363636363664,-0.0043356643356643465
medonet.pl,0.15126242804814238,0.16209625964355534,0.010833831595412957
pornjk.com,1.0,1.0,0.0
pozdravok.com,0.4339506172839507,0.4339506172839507,0.0
mangareader.to,0.0,0.0,0.0
cascorp.biz,0.018750000000000044,0.0,-0.018750000000000044
steamunlocked.net,0.13233601841196774,0.22324510932105868,0.09090909090909094
elbalad.news,0.14912951424404053,0.17207276494367763,0.022943250699637097
privateproperty.co.za,0.3325394774347016,0.30616224781601464,-0.026377229618686937
wetest.net,0.004776119402985057,0.0,-0.004776119402985057
kisskh.co,0.07548131433925787,0.07074013699824411,-0.004741177341013758
socialmediagirls.com,0.24251406700737566,0.23141725549065917,-0.011096811516716487
airbnb.co.uk,0.4968942815483157,0.5366388327836926,0.0397445512353769
clara.es,0.17001558463547184,0.17125040025622162,0.0012348156207497851
sex-studentki.guru,0.21992663137880164,0.23337976707457875,0.013453135695777108
java.net,0.036363636363636376,0.01851851851851849,-0.017845117845117886
fastdl.app,0.06401137980085347,0.06401137980085347,0.0
vodafone.de,0.09242325847718003,0.09242325847718003,0.0
bg3.wiki,0.0,0.0,0.0
newsit.gr,0.027380952380952395,0.019973544973544977,-0.007407407407407418
insta-stories-viewer.com,0.0,0.0,0.0
kitapyurdu.com,0.4166513201102843,0.41644145943894517,-0.00020986067133910158
timebucks.com,0.0,0.0,0.0
mgm.gov.tr,0.020575539568345347,0.020575539568345347,0.0
peta.org,0.2486165719995962,0.2562032623435342,0.007586690343937996
naurok.com.ua,0.015863893450100308,0.014632366356504334,-0.0012315270935959743
freshporno.net,0.07366861065111474,0.07366861065111474,0.0
tvonenews.com,0.16315132602039484,0.15858564438475375,-0.004565681635641083
readmangabat.com,0.020266182698124635,0.020266182698124635,0.0
uukanshu.net,0.05900205761316868,0.05668724279835391,-0.0023148148148147696
ebalka.nl,0.1136885576296941,0.12384796196116954,0.010159404331475441
hlebo.mobi,0.18947368421052624,0.18947368421052624,0.0
brainly.ph,0.021739130434782594,0.06740725846989037,0.04566812803510778
tv9hindi.com,0.15672571043876016,0.23618459737009534,0.07945888693133518
printix.net,0.0,0.0,0.0
eldestapeweb.com,0.13595564505384783,0.07097996011985952,-0.06497568493398831
gree.jp,0.0,0.0,0.0
lobstertube.com,0.0,0.0,0.0
partslink24.com,0.03448275862068961,0.03448275862068961,0.0
bluestone.com,0.18578191248172804,0.1883342793595697,0.002552366877841661
mtlnovel.com,0.04129052910177389,0.08728338573292838,0.04599285663115449
gandul.ro,0.2941176470588235,0.2941176470588235,0.0
modyolo.com,0.18896343447723774,0.18097622721930173,-0.007987207257936002
bharian.com.my,0.35522308946879333,0.4809469871035612,0.12572389763476788
finecobank.com,0.04277410588685093,0.04491085802360317,0.00213675213675224
univision.com,0.36971890373945326,0.4791574155438547,0.10943851180440145
zippia.com,0.018342391304347783,0.007998062600644174,-0.010344328703703609
bitcoin.com,0.020930232558139528,0.020930232558139528,0.0
heritage.org,0.06733091787439616,0.06733091787439616,0.0
xhwebsite5.com,0.0,0.0,0.0
primor.eu,0.012897544417699858,0.011180606668707682,-0.0017169377489921755
newsbomb.gr,0.02149042938373602,0.017760682376284476,-0.003729747007451545
19216811.uno,0.0,0.0,0.0
iam.gov.sa,0.0,0.0,0.0
bobaedream.co.kr,0.14164316424516366,0.11947387920983721,-0.022169285035326447
goodsync.com,0.12507210382210388,0.12507210382210388,0.0
ultradns.org,0.17252138883924972,0.16874378943041535,-0.0037775994088343756
selcdn.ru,0.0,0.0,0.0
lightnovelpub.com,0.00644718092122587,0.006307417727812736,-0.0001397631934131338
defence.gov.au,0.007936507936507908,0.007936507936507908,0.0
whatfix.com,0.1710315162461904,0.15242040389899458,-0.018611112347195813
lpl.com,0.22965989280327515,0.23195768692092222,0.0022977941176470784
