domain,screenshot_difference,samples
swcup6.live,0.0,54
novaventa.com.co,0.001662575890890139,55
ht-systems.ru,0.0,54
loteriasdehoy.co,0.0034654959124127416,53
odibets.com,0.01816688849887449,52
royaltoto1028.com,0.0036743092298647806,54
evri.com,0.006911682801775676,51
suhuwaktogel.org,0.07313558039846513,23
bokepindoxxi.monster,0.004739010989010972,52
flashscore.pe,0.0,1
uipath.com,0.007632921456461661,52
avsubthai.me,0.0,52
doaj.org,0.0,50
av-th.net,0.003405136150676502,51
gtranslate.net,0.03732857980650661,54
o2tvseries2.com,0.003350970017636734,54
xxxxporn.me,0.0,50
bizimhesap.com,7.219695328852804e-05,54
bfans18.club,0.04121779645895829,50
xxxvideoindian2.com,0.15174981659023123,24
tg7772.com,0.0029399231367428502,54
tspolice.gov.in,0.01674083493686096,54
phimsexviet.one,0.11006472014838842,34
etrain.info,6.20906337970295e-05,54
wikileaks.org,0.0006935774726036792,54
casinotiger.club,0.00017692852087758393,54
deephot.link,0.0150242027742028,18
partai010.com,0.0,54
bongdaso66.net,0.0,54
flashscore.gr,0.028044871794871806,2
antarvasna3.com,0.048459186173561264,45
rateglo.com,0.0,54
supportview.com,0.0005324813631523151,54
g8jaya.com,0.04799982942246528,47
shownews.pl,0.00017980221756064285,47
xn--72c0aarl7gxb5hqa7c4a.com,0.0,54
bravesites.com,0.0,52
soccervital.com,5.888241182361309e-05,54
redlights.be,0.0,6
cotodigital3.com.ar,0.013131518046834878,54
hdfilmcehennemi.de,0.2777769923659197,15
classificadosx.net,0.00852787059099902,54
doody.pro,0.04634692272853058,13
79king6.com,0.001471559493275043,54
sarapbabe.com,0.030366993605362214,54
shaw.ca,0.0,51
sto520.com,0.0,54
djangoproject.com,6.540813790412159e-05,52
vkusvill.ru,0.013162848410236516,37
prmovies.best,0.004768197432794441,54
archive-digger.com,0.0,51
kdocs.cn,0.0,50
papajohns.com,0.03369010723108745,47
hu-berlin.de,0.0,55
bmo.com,0.07909602415345418,35
pwetan.com,0.11608718931428941,52
toto12sukes.com,0.041265732286797085,54
javtai.com,0.035359732254048426,51
hygall.com,0.037266618409957375,49
pagalworld.us,0.01942857142857146,50
betpawa.cm,0.001964667041030488,52
cricbet99.win,0.0,54
reklama5.mk,0.034340124157734464,22
scoalarutiera.ro,0.04334321270862995,39
forogore.net,0.02628958194111708,46
dizy.com,0.0005165289256198191,22
gold365.win,0.0009745239185739996,54
djpunjab.is,0.050852641807203725,52
zeturf.fr,0.022216402888969977,25
canalturf.com,0.013858363858363809,52
xxx888porn.com,0.021562706269997678,40
gaymec.com,6.105006105006083e-05,52
premierbetzone.com,0.01985180269851805,4
xthai99.com,0.0,14
antarvasnabf.com,0.09459661048248535,41
bongdalu5.com,0.011835986026724754,5
desisex.site,0.0658184208983632,40
1geki.jp,0.0011559017218613077,33
betpawa.co.tz,0.0040782698262771255,54
aposta.la,0.21043234896738072,2
oolveri.com,0.07883160651687471,29
telugusexvids.com,0.24877392676450505,49
getshuffle.app,0.0,54
notitimba.com,0.05367601468524108,51
indianbfvideos.com,0.31540697674418605,16
vi-vo.link,0.04914422613929037,51
tuma.jp,0.005731594626869119,54
fulldesisex.com,0.0,51
cat888.co,0.00026862589818832383,54
xszj.org,0.09000305069085746,46
xprimehub.pro,0.0,54
