domain,screenshot_difference,samples
twitter.com,0.0,53
icloud.com,0.007590387178073255,54
doubleclick.net,0.0,54
googlevideo.com,0.03789974681727992,53
linkedin.com,0.013717304701563848,54
google.com,0.00012063425909136782,54
netflix.com,0.005291956910661977,54
cloudflare.com,0.0,51
wikipedia.org,0.011524435481855888,53
fastly.net,0.06696774439318232,55
microsoft.com,0.06767335694608423,50
gstatic.com,0.0,54
facebook.com,0.0,50
googleapis.com,0.0,54
googleusercontent.com,0.0,54
live.com,0.005651712346246063,50
googletagmanager.com,0.0,54
apple.com,0.007724063405724957,54
instagram.com,0.009333333333333305,50
office.com,0.1429769392033543,53
bing.com,0.16657435611462523,50
wordpress.org,0.005559289292677572,51
ui.com,0.0025233417041562456,54
google-analytics.com,0.0,52
github.com,0.0018859786086475872,51
fbcdn.net,0.0,54
adobe.com,0.02312676244057743,46
windows.net,0.005937683715461439,54
googlesyndication.com,0.01623395486437662,53
pinterest.com,0.08955956320651393,48
gandi.net,0.0,50
amazonaws.com,0.0,19
azure.com,0.07483617300131062,16
amazon.com,0.04351851851851851,4
spotify.com,0.00021865889212824285,49
sharepoint.com,0.01688034188034193,52
goo.gl,0.0,54
yandex.net,0.009625391576041697,49
bit.ly,0.0,50
ntp.org,0.0,51
wordpress.com,0.02292266261240694,49
cloudflare.net,0.0,54
whatsapp.net,0.0,50
whatsapp.com,0.0,50
mail.ru,0.09426447519317338,6
blogspot.com,0.03526333101776413,54
digicert.com,0.0,16
yahoo.com,0.1426652949673043,17
tiktokv.com,0.033452670233687365,23
cloudflare-dns.com,0.0,53
mozilla.org,0.0,51
skype.com,0.0,54
roblox.com,0.0038212815990593674,54
zoom.us,0.03791810127937367,50
epicgames.com,0.0,2
app-measurement.com,0.0,54
vimeo.com,0.044931436537958835,33
googledomains.com,0.0,49
opera.com,0.018878757176629568,47
snapchat.com,0.014582908779018466,49
outlook.com,0.018928178774926252,50
one.one,0.018934769593224043,50
office365.com,0.0,43
europa.eu,0.0,52
qq.com,0.006573981713029031,54
intuit.com,0.0,21
nih.gov,0.012294385454440171,54
macromedia.com,0.06999125551679519,49
gravatar.com,0.01382910754684974,53
netflix.net,0.0006438669153324694,53
github.io,9.26784059314123e-05,52
windows.com,0.05266666666666664,50
flickr.com,0.030857142857142805,50
nic.ru,0.01293528879828465,52
baidu.com,0.025274725274725296,52
apache.org,0.0,54
googleadservices.com,0.0,54
criteo.com,0.003622372887555958,54
lencr.org,0.0,54
dropbox.com,0.06945234277594003,24
sentry.io,0.0,54
unity3d.com,0.10814874204195668,30
amazonvideo.com,0.061224489795918324,49
registrar-servers.com,0.0,54
sberdevices.ru,0.033021365690613425,38
stbid.ru,0.0,54
soundcloud.com,0.08686492872579354,52
