domain,screenshot_difference,samples
adition.com,0.01852583359965909,50
sec.gov,0.07411477411477407,39
unc.edu,0.0,54
pages.dev,0.0,54
howstuffworks.com,0.08223368525653185,45
mimecast.com,0.0,53
oppomobile.com,0.040034808381582576,42
tapjoy.com,0.013460317460317506,50
smh.com.au,0.2534167265094809,41
canonet.ne.jp,0.0,54
domaindiscount24.net,0.02613329753989635,54
united.com,0.10926019934555942,51
themoviedb.org,0.008831168831168856,55
utoronto.ca,0.01187536743092299,54
adsco.re,0.0,54
rosintel.com,0.0008568332007909962,52
welt.de,0.00022967386311434357,14
truecaller.com,0.00019047619047618536,50
kakao.com,0.006686081740056804,54
clevelandclinic.org,0.010542078466606819,53
yotpo.com,0.023071243515145112,50
acm.org,0.0,52
rakuten.com,0.0,54
m.me,0.0,54
instacart.com,0.09098622802369827,15
weather.gov,0.006586501812525736,50
nejm.org,0.0071071964536787435,43
ssrn.com,0.0,54
just-eat.es,0.013656783468104172,53
highwebmedia.com,0.0,54
iana.org,0.0,31
acrobat.com,0.10072090821237067,52
ticketmaster.com,0.12593984962406013,19
dhs.gov,0.04143294129895403,43
umd.edu,0.0007402745665988641,42
ey.com,0.0,45
today.com,0.005173031982387055,14
paychex.com,0.08375298087351535,55
webpkgcache.com,0.0037460317460317194,50
adkernel.com,0.0,52
mitre.org,0.0,53
lsu.edu,0.0576919162908498,50
hihonorcloud.com,0.0028908432244550974,51
capitalone.com,0.017135642135642115,52
duke.edu,0.0,53
adsmoloco.com,0.021799984785945026,52
roskazna.ru,0.006709265175718904,25
g.co,0.0,54
bbci.co.uk,0.24008780266894414,10
qcloud.com,0.034808918302493996,47
geotrust.com,0.0,54
parklogic.com,0.0001497454327642478,53
bitly.com,0.0,50
abtasty.com,0.0,54
sportradar.com,0.02282135313476541,31
glassdoor.com,0.04562069751612652,47
anythinktech.com,0.11308788155516303,54
msu.edu,0.009126984126984095,32
freebsd.org,0.0,50
qz.com,0.04288208867965171,8
wechat.com,0.0,54
ico.org.uk,0.0,54
miro.com,0.0,31
alipay.com,0.16679489440382966,35
collegeboard.org,0.0,51
itu.int,0.011600034913960222,54
samba.tv,0.017944773138397485,30
medlineplus.gov,0.0,52
monash.edu,0.007831459476196345,11
thehill.com,0.0006373532105669044,54
signal.org,0.0,54
accenture.com,0.05165945165945163,44
prezi.com,0.003927203065134055,54
wps.com,0.014824797843665749,53
primis.tech,0.0036425657900294173,51
scmp.com,0.0959821428571429,1
ezvizru.com,0.02556632909574086,52
onelink.me,0.0,51
register.com,0.0,55
fotostrana.ru,0.0007358606572108739,47
onenote.com,0.00030525030525030417,52
google.se,0.0027210884353741083,49
outbrainimg.com,0.0,54
nsone.net,0.0034767843279290833,53
istockphoto.com,0.0001691188905801333,54
hcaptcha.com,0.0,54
mixcloud.com,0.0021282315285586773,50
hpe.com,0.0,7
urbanairship.com,0.017746572309019992,51
redislabs.com,0.01649364363418282,52
unmsapp.com,0.0,53
useinsider.com,0.0018674136321195078,51
lge.com,0.042231018160925005,14
google.be,0.015537240537240482,52
gallup.com,0.017031834217412833,52
kennasecurity.com,0.0,52
zynga.com,0.05290564589927649,39
sap.com,0.021368354474249673,48
navy.mil,0.07551657740958162,47
sony.com,0.02554307783719545,50
sberinsur.ru,0.05185773228645896,46
moodle.org,0.02220189227689351,50
bounceexchange.com,0.0,54
cootlogix.com,0.0,54
iubenda.com,3.4809245335609695e-05,54
google.at,0.025435791797256746,48
evidon.com,0.0,49
altervista.org,0.0,54
leiniao.com,0.0008036072723731635,54
flipboard.com,0.009888549920999745,47
starmakerstudios.com,0.0027460595890328454,52
e-volution.ai,0.03723258703477539,54
cloudfunctions.net,0.0,54
vivo.com.br,0.05452862650094481,17
scene7.com,0.04187301587301584,50
lnkd.in,0.012339023659778348,53
unity.com,0.16549675858370794,33
minecraft.net,0.010582010582010581,54
coloros.com,6.919704235519575e-05,51
dfaklj.tech,0.0,54
auctollo.com,0.0,54
history.com,0.028537486433150128,55
theglobeandmail.com,0.009758441942062324,24
tvsquared.com,0.014619883040935644,19
translate.goog,0.0,54
ubc.ca,0.0,54
java.com,0.008793650793650798,50
izatcloud.net,0.0,46
wayfair.com,0.0007384241913253042,54
wixdns.net,0.0,55
archives.gov,0.0,50
justice.gov,0.03250186864577753,46
bigcartel.com,0.05545150440671154,50
google.com.sa,0.001742674852561743,53
openssl.org,0.0,52
icq.com,0.012222222222222245,50
cdnhwc3.com,0.0011346890657235598,44
pinterest.ca,0.017331457116118165,53
dynamicyield.com,0.03521079661865889,53
newscientist.com,5.735918320526334e-05,46
lenovo.com.cn,0.0,12
ogury.io,0.0041466309525883815,52
rutube.ru,0.04590757582672844,52
disney.com,0.0,50
redfin.com,0.0,9
lww.com,0.0,49
gameanalytics.com,0.0,47
euronews.com,0.00590820182477958,42
aptrinsic.com,0.0,31
inleed.net,0.0,34
energy.gov,0.0,53
uisp.com,0.02995050606518579,53
kampyle.com,6.389776357829113e-05,50
automattic.com,0.0,50
investing.com,0.11295110243974549,5
doordash.com,0.0016166960611404546,54
spotify.net,0.015250544662309351,51
ryanair.com,0.01973763157159547,52
espncdn.com,0.04604445897352072,2
workers.dev,0.04696581101657393,54
tamu.edu,0.0,54
pruffme.com,0.0004420866489831532,52
smilewanted.com,0.0003605335897127748,53
messenger.com,0.0,54
sbis.ru,0.02139070121261033,47
drupal.org,0.0006689776804719161,54
colorado.edu,0.01910153732854647,51
auth0.com,0.014425410962010998,49
venturebeat.com,0.09982154599903637,48
namecheaphosting.com,0.0,54
google.com.ph,0.014163037828261782,50
sascdn.com,0.010714285714285676,24
google.co.za,0.03151979267897631,49
foursquare.com,0.00660894660894662,55
barracudanetworks.com,0.020102275174152084,51
meta.com,0.07008030699027312,34
evergage.com,0.0031948881789137795,52
illinois.edu,0.01832884097035037,53
treasuredata.com,0.01317436712690645,51
web.dev,0.0,54
spectrum.com,0.021437842847002675,51
klarna.com,0.03115079365079365,8
malwarebytes.com,0.001410787280352488,52
northwestern.edu,0.0024382498542705466,54
crazyegg.com,0.03712752089563687,45
sonicwall.com,0.021900982615268294,42
contentstack.io,0.03540964579657435,23
mintegral.net,0.0,51
