domain,screenshot_difference,samples
tacobell.com,0.04607278710289475,35
fox.com,0.020387312472486818,31
yektanet.com,0.0015539815343260655,35
wd2go.com,0.04629629629629628,12
facemojikeyboard.com,0.0,50
adyen.com,0.11646372522643711,30
cafepress.com,0.0009070294784579991,42
napoleongames.be,0.0,54
abcya.com,0.021238619835844963,44
jst.go.jp,0.018224573780129316,54
vecteezy.com,0.061936763574589215,43
nab.com.au,0.0,2
kijiji.ca,0.01158730158730159,50
nhtsa.gov,0.019230769230769273,52
brainpop.com,0.020508672364939695,49
carrd.co,0.0002797202797202303,52
sas.com,0.039552582209479326,43
ucr.edu,0.0,49
coremanagementsystem.com,0.0,50
thescore.com,0.0004694448379176652,16
registry.in,0.14024067929682604,51
lightinthebox.com,0.010150115217817168,6
rozetka.com.ua,0.018292469651015608,50
sfchronicle.com,0.00033535995768074756,54
lu.se,0.0,5
pressreader.com,0.0,8
marvel.com,0.035517857918536566,21
realsimple.com,0.037614057584278715,19
pandora.net,0.12296178367599819,5
rutracker.org,0.026806546919054042,54
lifehack.org,0.010316339424521481,49
paddypower.com,0.020059408964778314,50
utah.gov,0.000985919764168952,29
crypto.com,0.0,12
17track.net,0.0027072951884276053,54
banahosting.com,0.0,54
lazada.co.th,0.07960918956103546,14
redcdn.pl,0.04611729092200445,54
wetter.com,0.0,11
cronolog.org,0.0,54
exoclick.com,0.00019451468585873766,53
egihosting.com,0.05957072795350449,54
laposte.fr,0.04364618933747744,47
cbre.com,0.025984714873603765,27
plrm.zone,0.0006369426751592355,50
batmanapollo.ru,0.0,54
aarnet.net.au,0.057630952380952394,25
pinterest.it,0.21317281981747915,9
autoscout24.de,0.018842310689519026,49
fsiblog3.club,0.22993618833337537,28
osano.com,0.022577479242456566,52
uconn.edu,0.044932844932844884,52
newplayjj.com,0.0,54
pair.com,0.0071722516166961015,54
sonyentertainmentnetwork.com,0.006387013345968584,30
badoocdn.com,0.0,50
gesetze-im-internet.de,0.0,54
global-e.com,0.05255605740635527,48
skyrock.net,0.0,54
rustdesk.com,0.0,54
manageengine.com,0.0024407490151379108,52
sweetwater.com,0.0,24
warwick.ac.uk,0.010389610389610393,55
guinnessworldrecords.com,0.0,17
videoplayerhub.com,0.00017692852087758393,54
mobfox.com,0.0,51
examiner.com,0.0,54
informer.com,5.289326139845674e-05,46
appfolio.com,0.06424359139106361,14
uadns.com,0.0006032250738132738,50
krone.at,0.00022977941176471894,8
sanofi-synthelabo.com,0.0,54
telus.com,0.001178656903690456,31
edpuzzle.com,0.002217192423857539,54
meetme.com,0.0,50
16personalities.com,0.0,51
larazon.es,0.0,1
weibocdn.com,0.0,54
apachetutor.org,0.0,54
tritondigital.com,0.03163089144118958,54
iherb.com,0.09285714285714286,6
tomtom.com,0.0003242542153047978,6
uvfuns.com,0.0008917634514240547,49
lilly.com,0.03288409703504047,53
packagist.org,0.001061462268774238,54
mamba.ru,0.017993267238421873,49
lazada.vn,0.007878787878787818,20
rethinkad.com,0.011261942441826434,55
immersivelabs.online,0.0,54
register.it,0.0488097621311675,54
sudouest.fr,0.0,10
savvasrealize.com,0.0,54
tudelft.nl,0.09324734382898014,50
tns-counter.ru,0.0,54
proxmox.com,0.0,51
apachehaus.com,0.0025573192239859432,54
tweakers.net,0.03357306658097181,33
academy.com,0.0,8
biography.com,0.08068502186480164,9
petfinder.com,0.0,2
ifconfig.co,0.0,6
opaque.net,0.01422987662432007,54
homes.com,0.04312426001328362,34
degruyter.com,0.0,16
algolianet.com,0.01433484521067585,30
niceincontact.com,0.001804099360009248,50
usyd.edu.au,9.246417013408781e-05,35
telecomitalia.it,0.017375627630192403,10
freewebs.com,0.08963391744372873,10
wyborcza.pl,0.19126984126984126,2
holavpn.net,0.048192547306001865,44
bol.io,0.0,28
uio.no,0.0,52
emory.edu,0.0001948347204692169,54
bonappetit.com,0.09130796373555294,7
milanuncios.com,0.01746031746031751,54
telekom.hu,0.05519726090289534,51
cbp.gov,0.04003207440161627,54
web.com,0.04184397163120568,47
trip.com,0.07501922168752762,49
yandex.kz,0.08187039762264259,41
pushy.io,0.0018496377797817543,46
