domain,screenshot_difference,samples
noip.com,0.0,53
equifax.com,0.0028344671201814275,14
eltiempo.es,0.0001700680272108679,28
net-hosted.com,0.0,54
myon.com,0.006545454545454521,55
heroeswm.ru,0.028410021695143728,52
lazada.com,0.0,53
lavoixdunord.fr,0.0,11
crisp.chat,0.0,49
thevoicemag.ru,0.06324267773371117,46
scielo.br,0.0,42
unodc.org,0.009663935399596202,50
on3.com,0.028230399623073388,24
cmbchina.com,0.03386550556361878,53
slidesgo.com,0.0,5
twingate.com,0.0,50
guess.eu,0.0019069988535637128,13
91mobiles.com,0.13471306714369335,42
centrum24.pl,0.04059493287090843,54
pcpartpicker.com,0.0,6
sankakucomplex.com,0.03381553773190993,54
preply.com,0.007482366427320586,51
hdhub4u.mov,0.10549707089374483,42
podtrac.com,0.0,50
nic.de,0.0,54
roll20.net,0.0,54
tantelover.pro,0.009078053804926545,49
nsk.ne.jp,0.0044091710758377145,54
bl.uk,0.0,54
skillshare.com,0.0365977561888976,37
bseindia.com,0.12645606023933553,40
simpcity.su,0.000962411278874642,54
tpmn.co.kr,0.07966114535415791,54
yy.com,0.207221018576648,23
turkcell.com.tr,0.1099000908265213,3
rferl.org,0.0031040564373897572,45
national-lottery.co.uk,0.00917107583774246,54
hackernoon.com,0.0001322751322750948,12
mbl.is,0.0391905284063685,31
dingtalk.com,0.016520894071914483,49
athome.co.jp,0.0009192254273648892,18
estrelabet.com,0.0,54
gcash.com,0.00027040019228463663,53
smule.com,0.0003548401992531369,51
fiu.edu,0.0055953745181789305,50
tvspielfilm.de,0.012698412698412653,8
blacknight.com,0.0,54
fsf.org,0.0,55
eleadcrm.com,0.0,54
iloveimg.com,0.0015193636898582774,48
allporncomic.com,0.00029488086812923253,54
nitori-net.jp,0.0,19
tz.de,0.41823899371069184,2
serpro.gov.br,0.02049578413441,55
rae.es,0.019198790627362072,49
html5up.net,0.0,54
thermofisher.com,0.17277167277167282,45
blesk.cz,0.0,37
servers.com,0.0,50
zoomit.ir,0.09933085399199038,14
ifixit.com,0.0,55
kqzyfj.com,0.00015951772949696075,53
cdbaby.com,0.042436806071852406,54
thuvienphapluat.vn,0.05205314646487358,49
geetest.com,0.00020247946437534914,55
ilsole24ore.com,0.0,5
farming-simulator.com,0.02411685769991634,54
tn.com.ar,0.9714285714285714,1
ladbrokes.com,0.0,54
vseigru.net,0.013851566405920557,54
napoleonsports.be,0.0,54
jagranjosh.com,0.028209424998217103,52
manoramaonline.com,0.06418918918918926,4
zenodo.org,0.0018404907975460016,50
avlyun.com,0.03728323452482951,54
mackolik.com,0.010666383634448162,11
freepik.es,0.10271811835416589,25
hellofresh.com,0.0,50
netvigator.com,0.01645435244161364,54
sinoptik.ua,0.010710742312249666,36
auchan.fr,0.023383325179479497,41
nykaa.com,0.0,6
ad-stir.com,0.0,55
credly.com,0.011048832392015928,53
camwhores.tv,0.07062137183246775,54
hdporncomics.com,0.0015339625399091172,54
rule34.us,0.05285050644407974,52
theme-fusion.com,0.0026632305446420146,52
maurices.com,0.026908988447449933,13
infoworld.com,0.024129820483446474,36
biobiochile.cl,0.3231929476334474,4
springeropen.com,0.00037411148522259463,54
reserved.com,0.014285714285714235,28
languagetoolplus.com,0.00024507609646928774,52
therapynotes.com,0.0005782312925169952,50
paris.fr,0.0,51
inverse.com,0.000720606594697859,48
deliveryhero.net,0.0,55
programiz.com,0.009882232462877671,31
linkvertise.com,0.014712465901463911,36
signalfx.com,0.0,24
toptal.com,0.08721963327964943,15
pp.ru,8.818342151672987e-05,54
ucf.edu,0.0,54
ets.org,0.013333333333333308,50
stihi.ru,0.016853629363127287,49
aafp.org,0.013373860182370856,47
pornkai.com,0.05361702127659573,47
wakelet.com,0.029340095164884672,54
hsbc.com,0.0,52
voka.tv,0.02698470326265856,44
adjarabet.am,0.005555555555555536,50
footmercato.net,0.2526121128062876,12
starhit.ru,0.08254903110710798,11
cnews.fr,0.01400372483956791,53
tubesafari.com,0.02039408866995074,50
care.com,0.021270403535920246,43
nine.com.au,0.2007581298386063,5
turkishairlines.com,0.014924646152082999,27
enjoei.com.br,0.026257745214234074,20
cc.com,0.2241906527207732,14
bajajfinserv.in,0.003386278857349101,6
grandstream.com,0.017825493207771714,51
nrdc.org,0.15668202764976957,31
author.today,0.013384066110746384,49
contently.com,0.12719263399353786,25
otenet.gr,0.0,54
businessnewsdaily.com,0.01559290382819789,51
therealxh3.com,0.0,54
huaweicloud.com,0.010958841459349111,46
transfermarkt.de,0.0018784661757198506,11
kacst.edu.sa,0.09573851333447436,54
ebanx.com,0.0,54
zbiornik.com,0.0,54
calzedonia.com,0.00335008375209378,10
truepeoplesearch.com,0.00017692852087758393,54
windguru.cz,0.0002473410833538914,13
setapp.com,0.0036155202821869237,54
alp.ru,0.01873717530476615,52
blogspot.in,0.00852835307781652,50
manitu.net,0.0,54
tvbs.com.tw,0.013517665130568401,31
streamguys1.com,3.913741145156191e-05,51
bamboohr.com,0.015526156803198576,50
vprok.ru,0.22529701748278197,5
gencat.cat,0.0,12
halodoc.com,0.028706881174477283,23
3movs.com,0.030704694476712202,47
appcues.com,0.02420634920634923,40
aktuality.sk,0.017150297619047628,26
pccomponentes.com,0.2140595786461108,6
dlink.com,0.027441536293906887,53
ticketone.it,0.0,6
ipsos.com,0.02098945893754467,45
fotocasa.es,0.0,53
abcp.ru,0.0047818068008053105,53
uptodate.com,0.0,54
golang.org,0.0,26
rtbsystem.com,0.006261022927689597,54
viki.com,0.04979171348311362,49
townnews.com,0.04656084656084658,51
dotmovies.rsvp,0.018399740848720425,49
chunichi.co.jp,0.1060960850624828,21
krisha.kz,0.06261039436239679,21
hamshahrionline.ir,0.053818819235748494,46
darty.com,0.0,54
clck.ru,0.013948255197311465,54
zomato.com,0.0,49
purestorage.com,0.03011316893454996,23
starwars.com,0.0006105006105006083,26
pima.edu,0.03313492063492063,48
incestflix.com,0.0015458731018299643,50
portfolio.hu,0.05457516339869284,5
asriran.com,0.06437682060904637,17
vkuserphoto.ru,0.0,24
