domain,screenshot_difference,samples
zbporn.tv,0.015889738653902863,43
tjsp.jus.br,0.008838585818443878,52
wuxiabee.com,0.10831379618931636,49
simpli.fi,0.02274599647109654,53
diretta.it,0.0,11
thisav.com,0.0016645859342488967,54
dogdrip.net,0.04521339844873851,10
xnxx.luxe,0.07062316107467714,23
ecnavi.jp,0.020904174988618074,43
freepornvideo.sex,0.0024691358024691024,54
utexas.edu,0.0014860539551897478,54
typekit.com,0.0001078360891445529,52
happymh.com,0.00035385704175516786,54
apornvideo.com,0.0,51
tjk.org,0.025052272109365115,45
doublelist.com,0.0,54
goal.co,0.14277478905004204,54
xvideos5.com,0.07544871975555645,19
fabguys.com,0.00729346313003898,52
rajwap.cc,0.01379364956272966,54
confirmtkt.com,0.0015628686010851212,54
sexindrag.com,0.0,18
sexemodel.com,0.09397037895378169,51
goindian.net,0.01817054263565887,3
nz.ua,0.0,46
evexxx.com,0.24940507282219526,37
manga168.com,0.21701932879406527,52
porno18.site,0.02621385595115222,53
arbada.com,0.02908165287190534,44
betika.com,0.05263616372372304,55
gulfsexxx.com,0.02158634538152615,48
coco.gg,0.05444526729847221,54
ahindian.com,0.02004822901457093,53
sexelarab.com,0.028363997499793014,51
sexvid.porn,0.00436507936507935,28
xnxxsex.net,0.0,54
xnxx115.com,0.015614083056378458,52
vietjack.com,0.0,30
sex-arabi.com,0.27241781976231816,18
sensetoken.com,0.06332245069869125,51
xxx18hot.com,0.03678143708014292,51
550909.com,0.0,54
okxxx1.com,0.025050464693331498,55
pomorska.pl,0.0,49
bpexch.com,0.00017692852087758393,54
betproexch.com,0.0,54
novelmax.net,0.0,54
dan.com,0.06754850088183417,54
deezer.com,0.007361844313988231,49
ss.com,0.011633754819145192,51
escortbabylon.net,0.00020234137881192105,55
kamababa.desi,0.14074599217584605,46
