domain,screenshot_difference,samples
perl.com,0.023366210413311883,54
unep.org,0.013568904593639575,50
c6gj-static.net,0.002456838214034529,46
parastorage.com,0.010493827160493852,54
nordstrom.com,0.0,54
oregonstate.edu,0.0,50
surriel.com,0.0,54
ourworldindata.org,0.008961276818419628,49
nessus.org,0.10300971027655548,53
infomaniak.ch,0.001208389762980322,52
tf1.fr,1.0,1
kbb.com,0.06709386302990572,18
rudderstack.com,0.10336639639243062,7
infogram.com,0.013370088029343141,26
bell-labs.com,0.011463844797178102,54
romarg.com,0.0,54
blackberry.com,0.022867999982196463,53
amnesty.org,0.008726829503916567,54
sgmbocast.com,0.0,54
buzzsprout.com,0.0,53
honey.io,0.008544410672070235,47
cquotient.com,0.04215454315490241,37
glip.com,0.04023228309450233,33
rosneft.ru,0.015601789148168677,53
experian.com,0.019119204737039097,50
bustle.com,0.009722222222222188,6
wsu.edu,0.05635148032650872,42
replit.com,0.23535433679843176,46
google.lv,0.03408799231274651,54
kaltura.com,0.014978881637504271,52
dickssportinggoods.com,0.07319671452485099,41
vrt.be,0.0,24
mobilefuse.com,0.0,28
perimeterx.net,0.0,3
skysports.com,0.0,35
pananames.com,0.0,30
arcpublishing.com,0.004938271604938316,45
answers.com,0.022982338208005992,49
betfair.com,0.0037624926513815105,54
bell.ca,0.07750620394921814,12
wa.link,0.0003593890386343057,53
news18.com,0.14377087097492736,12
sprint.com,0.0,54
rsc.org,0.005875176576345176,52
google.si,0.010551433843074665,51
parkingcrew.net,0.00011757789535571384,54
virginia.gov,0.0,54
rte.ie,0.008083958055243867,51
vanderbilt.edu,0.0,36
typing.com,0.00023665838362318947,54
vapp-servers.com,0.0,54
depositphotos.com,0.13992572037699458,47
securly.com,0.0046057048961384295,54
theregister.co.uk,0.06675547897310607,52
action.com,0.0,54
on.net,0.0,54
gaijin.net,3.1473263462644674e-05,51
mynavi.jp,0.0,50
similarweb.com,0.0077464396892885645,54
clinicaltrials.gov,0.012815990593768367,54
fsu.edu,0.012077294685990392,52
growthbook.io,0.0640893023072876,49
ulta.com,0.0026648877941981564,8
samsunghealth.com,0.0,54
google.co.cr,0.05115088850088356,48
dmca.com,0.00952380952380949,51
acorns.com,0.0,51
af.mil,0.007407407407407418,36
apkcombo.com,0.1100354656129523,17
edna.ru,0.0,46
unam.mx,0.054920644239292216,42
metoffice.gov.uk,0.0,51
chip.de,0.0015991471215351938,7
microfocus.com,0.08491941576337214,36
chewy.com,0.08188775510204083,7
