domain,screenshot_difference,samples
tpbid.com,0.0,54
irecommend.ru,0.009507018868130879,51
calm.com,0.02114732301767297,49
nghttp2.org,0.0,54
qodeinteractive.com,0.0,24
abplive.com,0.0,1
onedio.com,0.021266880464204885,4
dev.to,0.0008684324793747367,14
ezoic.net,0.0,54
belk.com,0.0004029424645565216,54
al.com,0.06401402542026313,28
hellomagazine.com,0.02807569008812305,22
grubhub.com,0.0,52
kemdikbud.go.id,0.0,54
dana.id,0.08739917349590454,53
tradeinn.com,0.001018268942797218,53
bnf.fr,0.0,20
linecorp.com,0.00024890481879724646,54
tdameritrade.com,0.0,30
lepoint.fr,0.004578661844484633,50
zerodha.com,0.00011757789535571384,54
getrockerbox.com,0.007030191000772956,48
myvidster.com,0.016458081490273613,53
qh-cdn.com,0.0,9
rateyourmusic.com,0.5518648018648018,2
maine.gov,0.0007619047619047414,50
moodle.com,0.0002362809380352937,54
hk01.com,0.10636032927054595,7
isna.ir,0.005171429196828559,18
very.co.uk,0.026953125000000022,32
money.pl,0.0,6
uni-heidelberg.de,0.0,54
nextersglobal.com,0.0703223443223443,50
vxxx.com,0.0025785491054586274,54
worldwildlife.org,0.06628571428571428,50
oupeng.com,0.0,36
datatables.net,0.006308879029562564,54
bitchute.com,0.0944231137818824,20
cricketwireless.com,6.613756613760291e-05,48
willhaben.at,0.03155286430733417,52
geneanet.org,0.0,51
lidl.de,0.058288642581131644,47
zbporn.com,0.006777515279965285,35
copyright.gov,0.010118108361163447,53
swiftserve.com,0.0,51
simcitybuildit.com,0.0,53
ambito.com,0.0031993881018649306,20
shodan.io,0.039888300999412096,54
louvre.fr,0.0006746784735399691,51
kr-weathernews.com,0.12589807921038776,31
sbb.rs,0.001060895219682556,50
unacademy.com,0.0,54
overclockers.ru,0.24159639235743036,9
worldstarhiphop.com,0.0,1
dnb.com,0.19251443832669402,46
ig.com.br,0.3072746748114853,17
faberlic.com,0.000866378111652244,19
sleepnumber.com,0.019766419011095326,53
hobbylobby.com,0.0,4
filimo.com,0.06713666930511497,45
googlepages.com,0.0,53
360qhcdn.com,0.0,9
superchatlive.com,0.011348674052377494,47
3ds.com,0.0,11
firebaseapp.com,0.03596021942137506,29
owhealth.com,0.02967282150955619,49
kuronekoyamato.co.jp,0.01735638182213528,50
bestbuy.ca,0.006230529595015577,9
helpscout.net,0.008260324372260763,54
globe.com.ph,0.02019113359542457,50
rbc.ua,0.06429189446271133,28
daraz.com.bd,0.0,7
dk-hostmaster.dk,0.0,54
metropoles.com,0.09594535333277587,10
reverb.com,0.0,18
kabum.com.br,0.08482734314685958,18
yinzcam.com,0.014840706246981306,52
dailykos.com,0.39891647414830966,2
euractiv.com,0.03502024365034273,35
audioeye.com,0.004981481395131104,16
tui.co.uk,0.016137503710578205,47
movavi.com,0.0031470826329879076,51
bambuser.com,0.005674176964144961,53
