domain,screenshot_difference,samples
schibsted.se,0.0,54
github.blog,0.0,50
maharashtra.gov.in,0.0474932381179628,46
astro.com,0.0,17
fmoviesz.to,0.0,50
intimissimi.com,0.03569808875931324,49
fdj.fr,0.05024106069637879,32
porntrex.com,0.2101099896027534,13
lemonpi.io,0.0,54
recruit.co.jp,0.0,1
elavon.com,0.014593456430191165,49
eeoc.gov,0.03521457965902408,54
pornzog.com,0.0063713801152508465,18
as.me,0.006349206349206327,51
gist.build,0.010606799056545935,54
claro.com.ar,0.00017636684303345973,54
survata.com,0.016389737872457788,54
curalate.com,0.2528004030281207,12
tw1.ru,0.0038239538239538406,22
mediaplex.com,3.0525030525030417e-05,52
picuki.com,0.002625291164150778,48
businessinsider.com.pl,3.954757573365608e-05,47
ctrls.in,0.0,54
adevarul.ro,0.04853535144435017,16
nokta.com,0.00252580152119386,54
ewg.org,0.0,23
icoremail.net,0.0,54
incometax.gov.in,0.008818311814737911,18
siteimproveanalytics.com,0.0,54
digiseller.ru,0.0,46
ngl.link,0.0006771077875863396,54
haproxy.com,0.0,51
monotaro.com,0.015945328590852514,30
24sata.hr,0.012975859072712037,19
bet9ja.com,0.002746125243531239,53
sun-sentinel.com,0.18781121729186023,11
hitta.se,0.0157612340710932,54
vdsina.ru,0.00217861945497555,54
strikingly.com,0.0011661807580174433,49
inbox.lv,0.268807937497624,9
sbicard.com,0.08174148503692269,29
hdtoday.tv,0.0,50
frontapp.com,0.006203199300977347,19
malaysiakini.com,0.2210526315789474,3
instant-gaming.com,0.005654740867998886,51
bigbadtoystore.com,0.0,54
bufferapp.com,0.00016032328993620393,50
ifttt.com,0.03528547552339911,54
megaxh.com,0.011264449162538326,54
sharefile.com,0.02001179071641468,50
emptyhammock.com,0.0,54
fillr.com,0.0,54
ntt.com,0.03748479984435038,11
cri.cn,0.0291197691197691,55
huanqiu.com,0.049792440827195916,54
starplus.com,0.038850121685942596,44
shop-apotheke.com,0.018711594426713107,25
furusato-tax.jp,0.016774891774891776,11
cyberleninka.ru,0.1583685615357937,49
tubev.sex,0.27255713580308794,40
unh.edu,0.01588975327685005,50
youjizz.sex,0.0017571567342734573,23
crazyporn.xxx,0.01075625030179772,54
ku.dk,0.00040439805634451265,52
sc.edu,0.0,27
temple.edu,0.0,54
mailspike.net,0.0,54
dexscreener.com,0.000613421666053271,52
instiz.net,0.06308171789605144,34
racingpost.com,0.3546561965166616,2
sii.cl,0.026401036605118278,49
delaware.gov,0.00040584415584410394,12
arubainstanton.com,0.012275637835506448,51
tokyodisneyresort.jp,0.0,12
rnp.br,0.02741402116402114,48
getcourse.ru,0.10367587817786694,53
hentaiera.com,0.21286377345223295,46
vz.ru,0.12246673235928096,20
omappapi.com,0.0,54
jugem.jp,0.0,34
tpnet.pl,0.06745239171383821,18
tycsports.com,0.0032918146294157458,8
boardgamearena.com,0.011093849229336317,53
txxx.tube,0.1154849288148273,24
booklive.jp,0.0,5
vocabulary.com,0.009999459765472785,53
fakt.pl,0.0003502626970227629,30
blogspot.it,0.02699526472407532,46
kenh14.vn,0.050777020708157594,23
vaticannews.va,0.0013082070435012083,15
orlandosentinel.com,1.0,1
haproxy.org,0.0,53
tuasaude.com,0.0018096020634578158,48
eurosport.fr,0.0,9
elnacional.cat,0.0,5
bhaskar.com,0.01956037048468917,36
bluebeam.com,0.00012210012210012167,52
jofogas.hu,0.035564605959342854,38
kmart.com.au,0.12287606837606835,25
pharmeasy.in,0.0002904443799012224,11
ridibooks.com,0.0027518285618670646,38
g5e.com,0.0,2
sbisec.co.jp,0.009306974187138106,51
rollbar.com,0.0,52
fragrancenet.com,0.003956398279045481,30
seriouseats.com,0.15013433141547228,36
nypl.org,0.011934156378600846,54
wn.com,0.009733045659319983,54
nsc.ru,0.0,54
michaelkors.com,0.00020661157024792765,8
ouedkniss.com,0.13854863612969637,10
xxxshake.com,0.09567336282227323,14
gaana.com,0.020600411094234605,30
wixmp.com,0.0,54
gbnews.com,0.02929292929292926,4
laodong.vn,0.03224520244893758,6
symbolab.com,0.02080067690762677,45
tienphong.vn,0.008508548604524213,15
manganelo.com,0.0004454611366375705,50
vewd.com,0.0007187780772686114,53
kriesi.at,0.0,53
narrativ.com,0.0357142857142857,28
meshok.net,0.084391769670074,39
firstpost.com,0.12075859498917751,34
sotwe.com,0.00026852846401714814,28
fdown.net,0.0023391174413902593,53
gawker.com,0.0011571757007575734,54
nska.net,0.0027627124069345976,50
ukrainealarm.com,0.019259125515332043,53
relay.school,0.0,50
superporn.com,0.0,54
iata.org,0.0159602701975583,37
cafef.vn,0.03332572326237959,18
waplog.com,0.017243922532705125,46
1000.menu,0.021915584415584388,22
visual.ly,0.013786008230452729,54
canalblog.com,0.0004616536919862524,49
litmarket.ru,0.026897856306170143,52
newlook.com,0.00040209116525391497,54
tamin.ir,0.0,54
irancell.ir,0.3137948037365933,12
laredoute.fr,0.02958868345542831,54
sejda.com,3.17460317460494e-05,50
simplecast.com,0.0498412698412698,50
zonatelecom.ru,0.05768962319009008,53
postermywall.com,0.012108516221372767,12
androeed.ru,0.0016670376805111298,52
dawn.com,0.037862810290954285,31
javhdporn.net,0.09197837003246567,33
ncl.com,0.057407064669677266,37
mlit.go.jp,0.003683737646001828,53
sojern.com,0.0,50
tokbox.com,0.0023848813452773676,48
beeg.porn,0.08996856330254133,48
harimanga.com,0.019677614711642644,14
globaltimes.cn,0.002178649237472796,51
themeansar.com,0.0019425156565209267,54
vidyard.com,0.004244484624081002,52
masterhost.ru,0.027283493691214966,54
binhdinh.gov.vn,0.013168377284717758,29
15min.lt,0.09392304796107509,5
agenciatributaria.gob.es,0.00036717482390014045,52
thewrap.com,0.2994672985781991,5
hotlog.ru,0.0,54
amazonses.com,0.020845042188325724,26
futurecdn.net,0.00023515579071131665,54
digi24.ro,0.024926766466791928,44
hawaii.gov,0.0,54
ruangguru.com,0.0,17
patagonia.com,0.006405693950177871,5
hoes.tube,0.005838099980758904,53
maze.co,0.00980610084597211,24
cpsc.gov,0.008164714235001758,50
filmstarts.de,0.02531695806862777,46
2dehands.be,0.0,30
topuniversities.com,0.0,12
gaymaletube.com,0.0,6
unibet.com,0.11358582465777578,42
inews.co.uk,0.014671680131069786,27
uquiz.com,0.05408163265306121,14
liberoquotidiano.it,0.015322146913380963,31
core.ac.uk,0.029859602573039212,34
expressvpn.com,0.014829310472367241,47
telegraf.com.ua,0.00357237489590434,8
colorgame.life,0.0,54
showroomprive.com,0.0,54
tporn.xxx,0.01212569063016522,54
dandomain.dk,0.0,54
therapservices.net,0.0006172839506173311,54
toonily.com,0.03477104963204092,49
umontreal.ca,0.0,50
band.us,0.0,54
mofa.gov.sa,0.015027322404371546,24
bartarinha.ir,0.1913541331640416,18
