domain,screenshot_difference,samples
gla.ac.uk,0.0,54
poznan.pl,6.901311249141173e-05,46
xxx.com,0.0,52
gotostage.com,0.0,52
gnavi.co.jp,0.18170230937152598,12
hdfcbank.com,0.0341876207972015,50
getgocdn.com,0.15957823337572663,49
vodafone.com,0.01585855126102864,24
google.net,0.00913508260447038,49
zalando.de,0.0,5
overleaf.com,0.06017682690126336,42
quip.com,0.0,54
telekom.com,0.049055662782796716,43
nationalgeographic.org,0.0,34
ravelry.com,0.0,54
news-medical.net,0.011732600061514886,49
kayak.com,0.0,6
krushmedia.com,0.01926933135262998,49
observer.com,0.03703806444193747,17
tailtarget.com,0.002083288302174746,53
musescore.com,0.029660390451674457,5
retailmenot.com,0.009569377990430672,54
post-gazette.com,0.022360767159060657,7
aps.org,0.0,54
infura.io,0.0,54
croc.ru,0.003879605930365515,37
travelpayouts.com,0.03846270564770793,23
vine.co,0.0,54
dnsexit.com,0.0,46
biorxiv.org,5.9898173105699115e-05,53
sysco.com,0.02539348370927319,50
filmyzilla.cz,0.00015561780267658865,51
7-zip.org,0.0,52
withings.net,0.0,54
cvte.com,0.059834368530020665,46
webvisor.com,0.0,49
webnovel.com,0.019727930678416716,12
st.com,0.0850465139092802,30
myway.com,0.0001773150518670219,54
novinky.cz,0.13006960160947112,21
doctolib.fr,0.01709095332823296,51
gridx.ai,8.818342151672987e-05,54
ssl.com,0.019626709825507738,54
sbs.com.au,0.041364709999125227,25
rebrand.ly,0.02552673564996777,54
delicious.com,0.007742321459476287,53
tim.it,0.06079256237330399,16
now.gg,0.017066271050754978,40
copart.com,0.0,12
getpostman.com,0.021116266043856635,52
avon.com,0.003068040306627551,51
idealo.de,0.001204819277108471,10
signalr.net,0.049200378036802994,52
architecturaldigest.com,0.010065476528891115,6
swagbucks.com,0.0,54
dealer.com,0.08421993092932467,51
adsbynimbus.com,0.0,55
pantheonsite.io,0.007585444941293318,36
datawire.net,0.06249307041517482,44
beget.tech,0.0,32
spbtv.com,0.0,45
chime.aws,0.021466100146198874,32
warframe.com,0.33333333333333337,9
freshservice.com,0.05555555555555558,5
python.ca,0.0011697465055674483,48
rocketcyber.com,0.0002141636141635983,52
blender.org,0.0,50
dotvndns.vn,5.9164595905825124e-05,54
uvic.ca,0.025810904071773666,46
fitorf.ru,0.0,54
liebertpub.com,0.06782307067399351,53
concursolutions.com,0.0,50
dn.se,0.00151828847481017,46
deliveryhero.io,0.0,54
freebitco.in,0.02956543456543459,55
retailrocket.ru,0.042571351783506906,23
exodus.io,0.0014005602240896309,51
nap.edu,0.04968044758594592,51
kufar.by,0.001665487973696922,34
livechat.com,0.09674787460023149,27
cscdns.net,0.05321034795056634,47
imagemagick.com,0.006929042802014562,51
justanswer.com,0.03416045657011879,52
overdrive.com,0.005601427186186614,54
logicmonitor.com,0.09002854899384183,45
speedtestcustom.com,0.0,54
starott.com,0.0,41
rand.org,0.0,53
vedomosti.ru,0.10841382902215235,7
oregon.gov,0.0,24
do0od.com,0.0,53
onrender.com,0.015657059265269724,34
notoldrb.monster,0.0,54
unicode.org,0.00047106093312376807,54
gwars.io,0.017924642052235207,54
blogs.com,0.005079335458838874,54
lookmovie2.to,0.016476767676767645,50
countryliving.com,0.06819010994525221,12
match.com,0.0,54
merit.net,0.0,51
bancointer.com.br,0.0006802721088435826,42
nieuwsblad.be,0.013570487483530957,6
ladepeche.fr,0.0,50
psychcentral.com,0.02156684720787283,9
adage.com,0.019763631466408804,24
biglots.com,0.0018420521505617682,9
windowsphone.com,0.032719396002128476,51
uw.edu,0.0,50
liquidweb.com,0.0,54
7tv.app,0.024521806639497434,54
myportfolio.com,0.0191364681580376,52
buymeacoffee.com,0.00956055261610822,54
amtrak.com,0.01972607821316308,54
wdr.de,0.0,6
gsa.gov,0.0,9
veeam.com,0.0056850501294946065,27
weightwatchers.com,0.0,25
manualslib.com,0.00010893246187360095,17
guzelhosting.com,0.016388292520066572,53
binance.info,0.011135038451363655,23
origin.com,0.024712107065048228,51
iqzone.com,0.016990005878894765,54
louisvuitton.com,0.0,50
xs4all.nl,0.0,54
hvosting.ua,0.032634519265342,53
gitlab.io,0.07953182300141426,9
poetryfoundation.org,0.008259847148736066,54
aap.org,0.006621315192743782,42
fivethirtyeight.com,0.05821743466505713,14
smooch.io,0.02605363984674325,29
turner.com,0.03399408538330273,23
69xinshu.com,0.0009190819821416341,54
maryland.gov,0.0428734348089187,22
lgappstv.com,0.03287080982590851,45
cam4.com,0.19852438050864618,43
cloudflarestorage.com,0.016727911154662767,52
svyaznoy.ru,0.0,54
mydlink.com,0.0,54
servidoresdns.net,0.0007519609708737107,51
game8.co,0.0007936507936507908,28
anrdoezrs.net,0.0,53
northwesternmutual.com,0.008793650793650798,50
helsinki.fi,0.0,10
lgdacom.net,0.0739400193316172,53
pingone.com,0.0013289036544850141,10
maxpreps.com,0.0,7
xg4ken.com,0.0,54
talend.com,0.09793338583311584,55
fws.gov,0.0,52
supremecourt.gov,0.011522633744855959,54
yorku.ca,0.06843784028926381,50
autotrader.com,0.0004487179487179249,50
calculator.net,0.0006778512116590862,42
timesonline.co.uk,0.014229910714285698,8
f-secure.com,0.0,32
authorize.net,0.016255698645635697,54
handle.net,0.0,54
trackjs.com,0.004048367110794038,54
apachetoday.com,0.0016763370225527652,54
getpublica.com,0.044776900037634015,49
telewebion.com,0.03935528032281521,20
forrester.com,0.0,50
fmb.la,0.001410934744268122,54
hs.fi,0.12622505307855625,25
amazon.sa,0.5542521994134897,1
vm.co.mz,0.0,49
pagesjaunes.fr,0.0007973198182773533,54
indeed.tech,0.0016754850088183115,54
agenziaentrate.gov.it,0.018260070391639793,54
sportingnews.com,0.0,1
wallapop.com,0.19596847808597284,16
basspro.com,0.055609916210499044,21
se.com,0.018093051649186176,14
aboutamazon.com,0.0548744019138756,11
qh-lb.com,0.0,9
elle.fr,0.007875457875457847,52
accountkit.com,0.0,54
wto.org,0.026451672765405054,49
nationalreview.com,0.10952380952380947,3
1337x.to,0.001991927571143526,55
goodoo.ru,0.0,12
thinkific.com,0.007327458335652071,50
fashionnova.com,0.004769475357710662,4
gitv.tv,0.09593650793650799,50
americanbar.org,0.0,21
idrive.com,0.03402752878027693,53
ura.news,0.15398134914859163,22
genial.ly,0.02286803527311443,18
tcmb.gov.tr,0.0,36
obozrevatel.com,0.16305916305916301,3
wolframalpha.com,0.010125380420690222,55
airslate.com,0.016785537251202243,54
amazon.pl,0.07444394525400111,13
surfsharkstatus.com,0.01880607315389926,46
3322.net,0.0,54
ameriprise.com,0.0018407280810518456,49
miami.edu,0.0,44
digitaljournal.com,0.040685127706831414,53
meteoblue.com,0.03900709219858156,47
ucalgary.ca,0.0030989430942243157,53
avid.com,0.029365079365079372,30
govinfo.gov,0.0,53
aircanada.com,0.08458057609964964,17
storeland.ru,0.0,46
ngrok.io,0.0,53
eurosport.com,0.05709728867623609,5
canvaslms.com,0.05331202363386045,16
daraz.pk,0.08112877489461723,15
thegamer.com,0.035526477877340756,49
potterybarn.com,0.03134920634920635,12
airtel.in,0.0008965975413571803,49
zoho.eu,0.0062656355553828424,54
freelancer.com,0.03823705235246655,28
dndbeyond.com,0.032258064516129004,31
hudl.com,0.005555555555555536,54
ku.edu,0.0007469654528478031,51
youradchoices.com,0.0,54
rtlnieuws.nl,0.010963851316820539,21
thriftbooks.com,0.0071127185051235164,15
rdw.nl,0.0,52
cigna.com,0.10901794660152642,41
braintreegateway.com,0.0,54
llnw.net,0.03300284735304915,30
nic.ls,0.0012192576813665479,50
bzsn.ru,0.0,54
pnc.com,0.0,50
mako.co.il,0.0,3
zephr.com,0.0008465608465608732,45
mydatamanagerapp.com,0.0,54
nv.ua,0.02841857300246986,39
aig.com,0.0,53
fontanka.ru,0.08391144025049457,24
hpdaas.com,0.0,50
naukri.com,0.08615133402012254,49
eapteka.ru,0.0,54
encyclopedia.com,0.029844885148062827,45
impress.co.jp,0.0,55
homeadvisor.com,0.0,47
jigsawplanet.com,0.039322841634730765,50
adspend.space,0.0,54
e-mark.nl,0.1320565367268226,46
carrierzone.com,0.0,52
peplink.com,0.00026954177897575704,53
quicksetcloud.com,0.00011757789535571384,54
emarsys.net,0.0077136489844283895,46
amazonsilk.com,0.0034691179053908394,52
logi.com,0.0,18
radiotimes.com,0.0,4
rainews.it,0.0,13
kasserver.com,0.0,54
readthedocs.org,0.0,51
olympic.org,0.0027782281795530883,50
gadgets360.com,0.08624008643262493,17
medrxiv.org,0.02646582442500811,49
prismic.io,0.003200363925503158,32
awsapps.com,0.0,50
certum.pl,0.0,54
pinterest.com.mx,0.13129907337947577,44
kth.se,0.0,50
ghost.org,0.03229107777519569,47
oclc.org,0.00027472527472527375,52
ilfattoquotidiano.it,0.0,2
skorozvon.ru,0.01342139428439737,38
navyfederal.org,0.023009836118355387,51
aeon.co.jp,0.04915691878199857,41
ebay.es,0.019044560316203496,49
gbooking.ru,0.0,54
swiggy.com,0.17138558204341536,12
utk.edu,0.0018362900715841457,51
wbur.org,0.028426907593780193,51
emol.com,0.05409156561070516,48
163jiasu.com,0.0,54
alza.cz,0.015181294347058949,9
directcrm.ru,0.0013359434209501142,54
gao.gov,0.0071722516166961015,54
zoopla.co.uk,0.0008846443960237593,54
drive2.ru,0.06993700214274812,37
tchibo.de,0.012068965517241348,6
optimumdesk.com,0.0,11
laravel.com,0.022679355473748553,54
aetna.com,0.0,34
ntp.br,0.03865253127706525,54
