domain,screenshot_difference,samples
kurnik.pl,0.008514544069066488,54
buchstaben.com,0.02937487201609834,37
haryana.gov.in,0.0,54
betway.co.zm,0.009765442505423994,29
botinok.porn,0.21493622448979588,35
espacioapk.com,0.0026287331621815957,54
worldatlas.com,0.0,47
pixieset.com,0.0070959544984979805,53
royal558.com,0.014788073057908191,54
wootric.com,0.0,49
jugalodos.com,0.00017692852087758393,54
ixxxx.video,0.0011757789535566943,54
e-noticies.cat,0.00038110379286848683,50
havadurumu15gunluk.xyz,0.08208613171374768,41
syfy.com,0.002116402116402072,45
nukistream.com,0.011816578483245133,54
goat.com,0.00032926285923384757,34
cbiko.gov.tr,0.00012957563977966657,49
huffingtonpost.jp,0.03070778920180839,9
paytm.me,0.0006172839506173311,18
nepremicnine.net,0.007058756009518774,54
avastbrowser.com,0.0,49
esheaq.onl,0.012664562188680284,54
ul.com,0.0053968253968254,50
ligaciputra955760supermaksimal.com,0.02853610614847024,51
naturabuy.fr,0.04927389395474502,8
championat.asia,0.20744079432316798,42
5paisa.com,0.0008025537709357433,47
files.fm,0.004871780361976441,54
steemit.com,0.03604205816173234,35
mopub.com,0.09175317496367841,55
yadong.best,0.04467593436467576,52
pokepara.jp,0.027031644629544105,53
best-hit.tv,0.00038212815990590343,54
modaselvim.com,0.010843046896177877,21
sdsu.edu,0.004658466785860793,27
locketcamera.com,0.00025510204081635734,30
vuukle.com,0.00803664104079116,33
lottopcso.com,0.07823819160629919,43
granify.com,0.027792952398728477,54
resheba.top,0.017785688816364664,54
plovdiv24.bg,0.15504180826639213,43
gamemania.co.ke,0.008390300369747195,50
mintj.com,0.0,30
iql.ru,0.004690670078886017,53
newztalkies.com,0.0,49
dmed.kz,0.0,42
ozbargain.com.au,0.010363134821004816,16
kamusonhaber.com.tr,0.18439716312056742,3
swcsite1.com,0.0,54
ydns.eu,0.0,54
timesnowhindi.com,0.08246217634863928,5
thegfporn.com,0.027527753373710384,55
ugent.be,0.15272562358276642,35
coupert.com,0.008052775840392434,54
mangaku.mom,0.11165740244250044,13
posthog.com,0.0,48
flashscore.com.ng,0.02729044834307992,1
ibomma.day,0.0006509525499940327,54
locanto.com.mx,0.001836525871077077,54
uppclonline.com,0.008157612068250941,54
kiskegyed.hu,0.0005799755799755779,52
shinigami.moe,0.025129090732557424,52
unige.ch,0.0,51
parlons-basket.com,0.18738445246196545,37
elmaz.com,0.004819447259477583,49
androidoyun.club,0.0,54
babu88.co,0.029219345601270708,53
libramemoria.com,0.049825205619228985,48
flashscore.pt,0.057217624192270944,5
trainman.in,0.00779853453854662,44
pornoborshch.com,0.21556226726950645,41
ralphlauren.com,0.00033548040794417755,54
lazada.com.my,0.03892867170910852,15
dotyk.cz,0.04993874195015702,47
gotvach.bg,0.05237699510478333,44
utwente.nl,0.017472484378921793,54
mobizil.com,0.04872417986789135,49
riyasewana.com,0.11561906465851346,47
commbank.com.au,0.01308775082359992,53
mangatoto.org,0.026063878581377486,50
upornia.tube,0.010752581413465578,21
drpornofilme.com,0.029248469490144702,52
albumaty.com,0.0020340490587691384,52
webullfintech.com,0.0413844955699646,47
buzzarab.com,0.008684626490102154,53
fluentinsaying.com,0.0,54
leanplum.com,0.0,52
fattoincasadabenedetta.it,0.06426368832731644,24
open.ac.uk,0.0,54
pex.jp,0.0,52
alpha-hen.com,0.00017692852087758393,54
superbthemes.com,0.0005632086401640146,51
gofile.io,0.00011870845204176028,54
studycafe.in,0.00019781741452640222,49
esm3ha.com,0.04275651753077192,35
xsmn.mobi,0.021528231924715646,46
directoalpaladar.com,0.02140350877192987,10
wehkamp.nl,0.00032333921222815754,54
hipi.co.in,0.007723969032985334,29
jappy.com,0.08956675651994761,53
smile.io,0.0015584415584415368,55
rollout.io,0.0,49
crazypanda.ru,0.004124253653274512,50
sweatco.in,0.0,51
chronopost.fr,0.004850088183421475,54
mlwbd.fyi,0.0,54
kelexsw.com,0.0,54
ballzaa.com,0.0012345679012345512,36
fuegodevida.com,6.34920634920988e-05,50
bokepins.wiki,0.06176231176231173,52
obmenvsem.net,0.0008358476497205558,53
courselinkfree.us,0.03806228373702425,1
unionbankonline.co.in,0.01983869002240124,50
nha.gov.in,0.03240540813139703,54
locanto.me,0.020565047832945216,54
behdasht.gov.ir,0.005893909626719096,3
wfxs.tw,0.007586013088490273,50
udiseplus.gov.in,0.000366300366300365,52
mrush.mobi,0.02096735682034523,51
xpanas.beauty,0.0,54
huan.tv,0.0541440170291545,43
businesstoday.in,0.019120117133525016,39
nyahentai.re,0.12173411923925481,43
trumtruyen.vn,0.04940200617283952,54
otakudesu.cam,0.0305935668890146,54
manga-lc.net,0.10945905493839236,52
edsbet.com,0.0396514161220044,51
doviz.com,0.13707193186649325,15
zone-turf.fr,0.001054687032045476,53
shopsy.in,0.0,54
sberbank-insurance.ru,0.005096712524669589,53
e.leclerc,0.0,12
loveread.me,0.0,48
gays-cruising.com,0.01220569292820739,54
autotribune.co.kr,0.11316180431651435,19
editmysite.com,0.0,54
warau.jp,0.0,8
