domain,screenshot_difference,samples
pansy.pw,0.0007077140835102247,54
stlouisfed.org,0.0,54
leeds.ac.uk,0.0,31
convertio.co,0.0023049301661746124,51
lolesports.com,0.011618542486223626,50
unixtools.org,0.0,51
hwccpc.com,0.0,54
emerald.com,0.06970223681549159,54
artnet.com,0.017090829869699897,54
chinanews.com.cn,0.0,54
groww.in,0.0015303407738396224,54
irna.ir,0.008408733280881209,48
clinch.co,0.0,53
jiathis.com,0.0,54
lbl.gov,0.0,54
sony.net,0.03393802399277002,52
mehrnews.com,0.01048468416618753,52
gopsahome.info,0.0012384996461429765,54
tube8.com,0.0001514723829126874,42
gitee.com,0.030792806377908377,49
local.ch,0.0,54
vrtcal.com,0.009375348826825669,54
pin.it,0.11832295858663244,51
ahnlab.com,0.019746031746031734,50
clickbank.net,0.0,53
cntv.cn,0.0,26
deepai.org,0.22211968996915532,30
pfizer.com,0.060553905431197874,39
vidio.com,0.04311279354502795,28
trenitalia.com,0.0,33
apkmirror.com,0.12635992887441239,22
pixlr.com,0.00035193564605329186,39
rustore.ru,0.0028746534996535456,50
boe.es,0.0,54
macworld.com,0.0,5
telenor.se,0.0,52
boun.edu.tr,0.0,54
semana.com,0.0,2
cfr.org,0.0,48
kinoafisha.info,0.05075328339842655,23
msk.ru,0.0,20
megagroup.ru,0.10414684015658682,51
dji.com,0.0038613927766085743,51
simplisafe.com,0.0078042328042328135,48
wyndhamhotels.com,0.1743145743145743,44
altavista.com,0.002523709512159411,48
publicstuff.com,0.0,51
bartleby.com,0.0,25
radissonhotels.com,0.004817807336564006,13
sync.com,0.0,51
rosario.gob.ar,0.0,52
theporndude.com,0.0,6
attention.plus,0.0784157615107276,54
nova.cz,0.00017721070352649804,54
whiterabbitpress.com,0.0,54
js.org,0.00030092462804931497,55
kommersant.ru,0.06286547321304237,12
rp5.ru,0.050183661214244224,53
bayern.de,0.0,50
usaid.gov,0.0024825728288332405,50
sendsay.ru,0.044382851975767634,48
attentivemobile.com,0.046935643946867334,43
championat.com,0.07918299435625631,26
thepioneerwoman.com,0.18692811391564357,18
pagina12.com.ar,0.020044543429844075,2
mendixcloud.com,0.1219088718287843,48
rp.pl,0.020583190394511175,2
connectedpdf.com,0.0,54
giga.de,0.0,50
swisscom.com,0.015476190476190421,52
igvita.com,0.0,51
cio.com,0.017647707231040588,36
pitchfork.com,0.20767412829949372,14
newrepublic.com,0.0060439560439560225,13
telefonica.com,0.0026954177897574594,53
alz.org,0.0,53
formula1.com,0.0,8
the-ozone-project.com,0.024915611264511917,45
liverpool.com.mx,0.025695931477516032,2
so-net.ne.jp,0.04893813526226087,46
sportsdirect.com,0.0,51
parents.com,0.11551585766236527,50
dyndns.tv,0.01312759647570283,52
emarketer.com,0.003481822836661541,31
sniffies.com,0.0,54
gutefrage.net,0.033333333333333326,29
brainyquote.com,0.009081144419490261,49
motimate.app,0.0,54
star4live.com,0.0,54
upstart.com,0.015393830488170113,53
webpt.com,0.00201027144002619,36
statnews.com,0.00728453698131537,34
plista.com,0.014481016075488573,53
salesforce-sites.com,0.010628512296431913,52
wynk.in,0.2619694400311766,18
rhino-news.com,0.009635328643532115,50
dropcam.com,0.023780691397916276,50
chefkoch.de,0.0016056285338391652,34
capterra.com,0.00036231884057968955,30
csiro.au,0.04568747804041917,52
shell.com,0.052888888888888874,50
andbeyond.media,0.0027934483416455214,54
goindigo.in,0.5057983525260872,17
jeuxvideo.com,0.0,24
tonic.to,0.0007476076555024136,55
oecd-ilibrary.org,0.0,51
mgtv.com,0.01816578483245146,54
lavozdegalicia.es,0.004016647309330268,36
dinahosting.com,0.019794584500466894,51
kraken.com,0.012213377338519904,39
thenationalnews.com,0.10576923076923084,4
sendinblue.com,0.0,50
derwesten.de,0.052996436669906055,49
sling.com,0.09857699150802601,30
ecwid.com,0.024821520359432192,13
farsnews.ir,0.0047103485015399515,54
pathofexile.com,0.0,54
cuhk.edu.hk,0.008230452674897082,54
login.gov,0.0,55
eadaily.com,0.20592417106622407,51
tuoitre.vn,0.09099290195357668,11
bms.com,0.0,55
yamaha.com,0.0014004638498915645,52
bidvol.com,0.040644779433412936,54
theaustralian.com.au,0.014644868192065341,41
seagate.com,0.00019521130491317873,51
in.gr,0.12124060150375937,2
yospace.com,0.02889617503431441,54
homeip.net,0.0028629148629149004,55
rtbhouse.com,0.008807967631497049,51
pornone.com,0.03577451216574323,14
pampers.com,0.0007867820613689513,41
hollisterco.com,0.0,2
meesho.com,0.0,54
afafb.com,0.0,54
ceneo.pl,0.17148014440433212,1
cgtn.com,0.009196682240505849,25
50union.com,0.0,9
pirat.one,0.0313951364393088,53
is.fi,0.04498232921531842,29
kmv.ru,0.0,52
skyscrapercity.com,0.050562797391760506,6
cra.cz,0.001193100552133619,55
allstate.com,0.05949717005343802,46
mail.com,0.007433217189314778,41
placed.com,0.0,54
timesunion.com,0.0008293585274873339,48
tate.org.uk,0.0,54
helpme.net,0.0,50
uva.nl,0.0,50
cian.ru,0.06933520908930035,18
device9.com,0.0,54
ingage.tech,0.0007088446171900076,54
technorati.com,0.042457776611793285,46
hostingradio.ru,0.0,46
365scores.com,0.07719780219780215,39
wolterskluwer.com,0.0,36
momoshop.com.tw,0.045223824642926624,7
ccleaner.com,0.0,54
mercadolibre.com.co,0.06797818217224294,48
nextdns.io,0.000796552671842754,54
bouyguestelecom.fr,0.014643255822320067,30
liteapks.com,0.033032779960470604,32
fu-berlin.de,0.004126096173074023,48
usdoj.gov,0.01034284967905652,50
ibiblio.org,0.0,54
isipp.com,0.0,50
carvana.com,0.08801092820705703,32
traffmonetizer.com,0.0031243881746394475,52
acuityscheduling.com,0.0,54
dynu.com,0.0,54
dnspod.com,0.1231990231990232,52
volcgtm.com,0.0007094089824878358,54
xgroovy.com,0.002319083612058903,48
learnosity.com,0.009760647928525379,54
4pda.to,0.18315678278685033,52
yoast.com,0.00011247328759422803,51
vds-shop.com,0.03405774905062875,50
esri.com,0.01643625192012288,31
mendeley.com,0.016137566137566117,54
kugou.com,0.002250167635598266,52
afr.com,0.06227547681579815,48
pearltrees.com,0.0,54
idc.com,0.0,52
nyaa.si,0.08458862893470087,44
codeforces.com,0.0,6
cashstar.com,0.02652523447584021,50
takealot.com,0.00011814046901770237,54
flippingbook.com,0.00043043362515438055,51
matomo.cloud,0.0,54
americanas.com.br,0.0,10
boursorama.com,0.05647321428571428,8
clickcease.com,0.010576967423317485,19
klikbca.com,0.034641997384363354,54
reliefweb.int,0.004115226337448541,54
qunar.com,0.0037094683510625615,54
deviantart.net,0.0,54
nhk.jp,0.014051301609654065,50
oray.net,4.7438330170734844e-05,34
betrad.com,0.0004118982819728556,54
korrespondent.net,0.373767258382643,2
puma.com,0.0033435548114779667,31
falabella.com,0.043356559122848526,48
winzip.com,0.00026469090796577,54
tiscali.it,0.015625,28
mercadolibre.cl,0.0441083765894017,50
zoomgov.com,0.012787874140531175,54
