domain,screenshot_difference,samples
ukrainianwall.com,0.0338426186569063,51
videocelebs.net,0.07875775581031563,43
exporntoons.net,0.13921541950501803,54
yenicaggazetesi.com.tr,0.13469827586206895,6
suruga-ya.jp,0.025871196700962606,45
car.gr,0.0,1
admob.com,0.0,51
sambaporno.com,0.029232804232804277,12
love.ru,0.014346635262966867,53
adultwork.com,0.0,30
absher.sa,0.011921922389885875,50
cmtelematics.com,0.0032710456214415373,33
thestreameast.to,0.014021553392027486,53
worldpopulationreview.com,0.22402973782492253,4
takbet.com,0.06144068378595413,53
tiket.com,0.0,2
elitebabes.com,0.0021421949428973575,17
yadi.sk,0.013874191651969459,54
plausible.io,5.935422602088014e-05,54
redwap.me,0.0528935214660019,46
ispconfig.org,0.0,54
sflix.to,0.0,49
iesnare.com,0.0,19
avaaz.org,0.006117360112358861,54
intensedebate.com,2.967711301049558e-05,54
windscribe.com,0.01704598702884419,50
romeo.com,0.029101094378872205,54
provenexpert.com,0.02868696737773435,23
autozone.com,0.012202380952380909,6
dorama.land,0.01059776331299811,49
autotrader.co.za,0.07467257867281529,48
backtrace.io,0.03882155902304363,46
officeally.com,0.005402298850574749,50
flocktory.com,0.0009208146090111669,39
law.com,0.19467653078455127,28
myflixerz.to,0.0,50
ou.edu,0.0,49
eesysoft.com,0.0,54
orami.co.id,0.028287163768275114,34
impots.gouv.fr,0.0,54
jianshu.com,0.057943809903197474,42
pho.to,0.002105263157894721,50
outreach.io,0.0,53
sexstories.com,0.0009172503597206783,54
xhamster19.com,0.012335771812896024,54
adestra.com,0.01754649671316333,18
tudocelular.com,0.1936331953704119,39
poste.dz,0.057708256714110395,53
gcore.com,0.0003401360544217358,42
hclips.com,0.07462653662902419,9
aip.org,0.003058459156020099,41
banamex.com,0.011746576669607323,53
uzmovi.com,0.0653359134583078,34
sport-fm.gr,0.01510804410462041,13
intermarche.com,0.0,54
kaotic.com,0.0026956523166254964,31
bose.com,0.07058502081702822,9
maturetube.com,0.0,6
mypornvid.fun,0.05183060355623781,44
christies.com,0.05635245901639341,8
kinogo.inc,0.0,53
lucid.app,0.025975635219956716,54
airbrake.io,0.0,54
cnzz.com,0.06941933572084646,37
worldoftanks.eu,0.0007659379518676346,7
astra-honda.com,0.0,51
clien.net,0.03465272180996626,48
anix.to,0.0,50
ranker.com,0.07449754619168059,15
entekhab.ir,0.08088548742070112,24
chaturbate.eu,0.020221814044151687,22
onthe.io,0.0019608867757322512,55
statefarm.org,0.0,50
javlibrary.com,0.019282187688328678,52
