domain,screenshot_difference,samples
panasonic.com,0.00020703933747412417,23
weatherbug.net,0.11260861961876845,6
afraid.org,0.001417529988291144,54
itmedia.co.jp,0.037051300092594386,42
goodrx.com,0.0001791312136140144,55
vt.edu,0.0,50
wpastra.com,0.006639599338714386,52
tass.ru,0.014696263244766916,49
google.co.nz,0.07638888888888884,40
square.site,0.001162864535807162,48
mcdonalds.com,0.0,50
npmjs.com,0.005662296143323142,54
digital.com,0.0,50
calameo.com,0.06002974172734832,42
eu.com,0.009535298010108328,53
infolinks.com,0.018312757201646046,54
olx.ua,0.09510153589100956,18
archlinux.org,0.0,54
smartsheet.com,0.09723191769897,13
gemius.pl,0.0,54
page.link,0.0,51
sproutsocial.com,0.02039344262295084,50
ipcc.ch,0.08539094650205759,54
meizu.com,0.4109218858004624,36
geeksforgeeks.org,0.00796299239013365,3
feedly.com,0.004298775104893626,50
google.com.my,0.049624456163480546,48
ovhcloud.com,0.004788094099428375,12
pitt.edu,0.0048054919908466776,46
fortinet.net,0.0,3
my.games,0.00035612535612539187,54
centos.org,0.0,54
dvr163.com,0.004334343253464823,43
mosyle.com,0.0,54
ekatox.com,0.0,50
airtable.com,0.008403361344537785,13
rg.ru,0.053974832382617466,23
planfix.com,0.0,7
com.com,0.0005079365079364573,50
4shared.com,0.03561144351958079,52
caniuse.com,0.0,53
sketchfab.com,0.0,21
livedns.co.uk,0.0,54
toasttab.com,0.005606352873080089,31
bitwarden.com,0.012948407917558358,49
iinet.net.au,0.0015262515262515208,52
bleacherreport.com,0.029809661788884334,11
justhost.ru,0.03300264550264553,27
hopkinsmedicine.org,0.010859728506787292,51
youronlinechoices.eu,0.0,53
bt.com,0.0,48
gccdn.net,0.00026478392491469105,54
bittorrent.com,0.045646159543475395,54
office365.us,0.00020636987632971504,54
smugmug.com,0.0008519130046907852,54
statefarm.com,0.0,51
piratbit.fun,0.005199712009608115,54
nicehash.com,0.0,50
example.org,0.0,54
nobelprize.org,0.03133353618337642,50
google.ae,0.04799015163118969,45
sprinklr.com,0.09860078295646013,10
onaudience.com,0.01693987144744802,55
evotor.ru,0.04333576325484079,51
cern.ch,0.0,51
piano.io,0.011502828285146816,51
sba.gov,0.0,54
affirm.com,0.03230452674897122,54
wingo.ch,0.0,54
mfms.ru,0.0,51
msnbc.com,0.14838129496402874,4
volusion.com,0.0001154401154400686,55
500px.com,0.05265700483091784,46
gifshow.com,0.0,54
ctvnews.ca,0.048553594047883175,12
tripadvisor.co.uk,0.034260279147976136,12
venmo.com,0.03758796026280775,41
serveriai.lt,0.00020478579141325337,54
notion.site,0.006712018140589526,35
nerdwallet.com,0.018756349033740127,17
leparisien.fr,0.00032444980349588537,35
codepen.io,0.036772659518361284,51
hawaii.edu,0.013201519078907764,53
yolasite.com,0.009394854853549517,49
pku.edu.cn,5.3556126820897276e-05,48
ricoh.co.jp,0.043698307112941315,41
siteforce.com,0.03891284300404252,48
ninjarmm.com,0.0,12
tufts.edu,0.0,46
google.bg,0.008270260768732496,51
galaxydata.ru,0.007534789819020782,46
163img.com,0.0,54
xero.com,0.0,54
ipvanish.com,0.02122281011169902,54
eurekalert.org,0.0,54
kwai.com,0.00010417959365505158,50
menshealth.com,0.22193757473192988,16
mk.ru,0.03660229620088984,33
foresee.com,0.0,54
instana.io,0.0,54
cognitivlabs.com,0.0,50
hrw.org,0.0,6
georgetown.edu,0.01561217159277506,32
staples.com,0.005290638374393697,24
bahn.de,3.17460317460494e-05,50
oray.com,0.0,33
mountain.com,0.02309172302453788,23
livemint.com,0.12903225806451613,1
loom.com,0.08499515683707648,23
dreamstime.com,0.00041730421477259583,52
wps.cn,0.0028781579788934586,53
hotornot.com,0.0018673584931936382,54
thestar.com,0.1437353629976581,7
ciscospark.com,0.0,38
southwest.com,0.0,46
gatech.edu,0.0,51
bitmoji.com,0.0,54
google.com.pk,0.011996336996336954,52
themegrill.com,0.0,40
pinterest.co.uk,0.13528118361256325,35
nic.uk,0.0,50
prweb.com,0.0037037037037036535,54
rei.com,0.012048767355540835,33
unl.edu,0.012801308212882279,50
powerapps.com,0.0343249607535322,35
pavietnam.vn,0.14429584969895481,13
hath.network,0.0,54
wan02.com,0.484573502722323,1
sfu.ca,0.028666352127074024,27
alexa.com,0.015138154027042883,54
google.hr,0.010042242703533044,44
google.no,0.023275781489938474,53
afreecatv.com,0.018790481126707004,14
jiocinema.com,0.04884657437021955,50
gameloft.com,0.09814651677387887,16
uoregon.edu,0.01953494848231685,52
webflow.io,0.008866036582498737,50
splunkcloud.com,0.0,6
plground.live,0.0,50
wipo.int,0.0,39
gm.com,0.031585434173669436,50
abc.es,0.00011415525114155667,30
bedbathandbeyond.com,0.0577524058655462,11
hosteurope.de,0.0,54
myhuaweicloud.com,0.06812829165414558,18
tinder.com,0.01620573865908559,51
fyber.com,0.005553221726700253,52
anyclip.com,0.021857874350949102,22
redbull.com,0.05238602344947685,47
google.lt,0.004188332920275095,48
google.co.ve,0.0034242473732919443,52
nic.io,0.0,54
rgs.ru,0.016666635886740777,51
gumroad.com,0.014487734487734438,55
cvent.com,0.0,30
breitbart.com,0.18601918788514382,41
nyt.com,0.02415362729121473,9
