domain,control_diff,experimental_diff,diff_in_diff
navdmp.com,0.0,0.0,0.0
aclu.org,0.0022362570023393147,0.0040666317332971325,0.0018303747309578178
ebay.fr,0.07334877688759345,0.04685126764541925,-0.0264975092421742
grab.com,0.0,0.0,0.0
pushd.com,0.006511321610965459,0.006327954598557284,-0.00018336701240817543
microsoftcasualgames.com,0.0,0.0,0.0
mhlw.go.jp,0.0033781166372641724,0.0038382192561433603,0.0004601026188791879
kotaku.com,0.17257268991840047,0.13714051805785477,-0.0354321718605457
xham.live,0.13065722296562132,0.14468945131835353,0.014032228352732212
frameo.net,0.0,0.0,0.0
mercadopago.com,0.0,0.0,0.0
yandex.com.tr,0.005225488152317381,0.006837606837606813,0.001612118685289432
twnic.net.tw,0.03851636872966979,0.022140012886743277,-0.016376355842926515
1gb.ru,0.017200297429634914,0.020230643589966624,0.0030303461603317094
abril.com.br,0.005723163841807932,0.005723163841807932,0.0
hsn.com,0.0,0.10155038060994148,0.10155038060994148
amazon.nl,0.2806473133410158,0.1926371693881923,-0.08801014395282347
petsmart.com,0.0,0.4897641144738152,0.4897641144738152
wassenaar.org,0.0,0.0,0.0
hwg.org,0.07704692334232222,0.08959172620970579,0.012544802867383575
phonefactor.net,0.013393356430871806,0.014041394335511992,0.0006480379046401863
aptoide.com,0.05873462980464794,0.0865316151426272,0.027796985337979252
devline.tv,0.0,0.0,0.0
sicredi.com.br,0.021739125011103977,0.016997818480646743,-0.004741306530457234
bluecava.com,0.003756299566355481,0.003756299566355481,0.0
angi.com,0.0004023997658765266,0.0,-0.0004023997658765266
abebooks.com,0.007652634213870635,0.014403227279995101,0.006750593066124466
quad9.net,0.1334758284983163,0.12402190111003486,-0.009453927388281436
myharmony.com,0.006069404802409695,0.006069404802409695,0.0
swarovski.com,0.10177133655394521,0.14811435523114358,0.04634301867719837
respawn.com,0.01678231705554112,0.01678231705554112,0.0
ximalaya.com,0.5197881313502113,0.5145662750839265,-0.005221856266284797
wolfram.com,0.018377993263907322,0.021124495576637092,0.0027465023127297705
ora.com,0.058841598492365144,0.025633668101386897,-0.033207930390978246
ameli.fr,0.06451612903225812,0.06451612903225812,0.0
apartments.com,0.000491642084562427,0.15592465006663636,0.15543300798207393
termsfeed.com,0.0013188798554651937,0.002495158035819456,0.0011762781803542621
softbank.jp,0.08457906862420683,0.031091475636070953,-0.05348759298813588
cash.app,0.0,0.0,0.0
military.com,0.0023302533803173375,0.0019195739223362152,-0.0004106794579811224
blogspot.fr,0.03885996439800443,0.018872386217131276,-0.019987578180873156
habr.com,0.0021453343539896697,0.040733384195254296,0.03858804984126463
postimg.cc,0.053422190427502625,0.025336330336330315,-0.02808586009117231
megaphone.fm,0.0,0.0,0.0
nanoleaf.me,0.0005965163445478261,0.0044224377205908105,0.0038259213760429844
documentcloud.org,0.0,0.0,0.0
basecamp.com,0.006064808167808855,0.006502198314871199,0.00043739014706234425
msdmanuals.com,0.039269432922055536,0.0345533078588961,-0.004716125063159438
usbank.com,0.03143123848117113,0.049073382484255745,0.017642144003084614
kzhi.tech,0.0,0.0,0.0
royalmail.com,0.11143710765544002,0.14583042580274452,0.03439331814730451
ilex.by,0.004414090673899751,0.005176888182437667,0.0007627975085379157
scotiabank.com,0.0,0.0023428021587248438,0.0023428021587248438
ajc.com,0.047870470018535505,0.3080665851390503,0.26019611512051477
real.com,0.0,0.0,0.0
emulab.net,0.0004519255220092333,0.001333759737176754,0.0008818342151675207
alamy.com,5.823433496388031e-05,0.000181280969638431,0.00012304663467455068
chromium.org,0.0,0.0,0.0
freetds.org,0.0,0.0,0.0
pdflib.com,0.0013027295285359397,0.0013027295285359397,0.0
serasa.com.br,0.002481389578163795,0.002481389578163795,0.0
tv2.no,0.002018746813802097,0.002018746813802097,0.0
manyvids.com,0.1558433680066834,0.15367994605182356,-0.0021634219548598566
3m.com,0.00677297030007129,0.00024350386240235,-0.00652946643766894
gba.gob.ar,0.01926847662141784,0.0390886719060094,0.019820195284591557
voximplant.com,0.020061229605024544,0.0072122267560216224,-0.012849002849002922
cloudtrax.com,0.0,0.0,0.0
tmdb.org,0.10027892796377325,0.11557649015816152,0.01529756219438827
namefind.com,0.0,0.0,0.0
spribegaming.com,0.0002749270758293232,0.0006390037258204861,0.00036407664999116296
flat-ads.com,0.0,0.00790854957521625,0.00790854957521625
nato.int,0.014545305215951654,0.051228775234000934,0.03668347001804928
corel.com,0.0,0.0,0.0
zaloapp.com,0.0,0.0,0.0
wordfence.com,0.0,0.0,0.0
doodle.com,0.0,0.0,0.0
lapresse.ca,0.009794508548111258,0.019615309819617566,0.009820801271506308
