domain,control_diff,experimental_diff,diff_in_diff
haxx.se,0.0,0.0,0.0
timesofisrael.com,0.19231319867382402,0.24231545490261575,0.05000225622879173
cancer.gov,0.03911984653074663,0.04270846240383008,0.003588615873083456
wufoo.com,0.0,0.0,0.0
wikidot.com,0.015683509082680014,0.043451780452760325,0.02776827137008031
rainbird.com,0.0006527888590701636,0.03366603399084278,0.03301324513177262
inmotionhosting.com,0.0018633703648485156,0.002018484992456604,0.00015511462760808836
afrinic.net,0.0088999487406336,0.008198605668650716,-0.000701343071982885
db.com,0.014360421789515465,0.013599338401691141,-0.0007610833878243239
technorail.com,0.0007074059966262203,0.0007074059966262203,0.0
ilo.org,0.0,0.0,0.0
arkoselabs.com,0.0073147257710122204,0.021673326354102684,0.014358600583090464
nurd.com,0.0,0.0,0.0
trafficfactory.biz,0.08995956733856003,0.04518292693792525,-0.04477664040063478
focus.de,0.05141313317088603,0.051501388099332246,8.825492844621863e-05
cctv.com,0.001950028142284732,0.0025388201277201095,0.0005887919854353774
likeevideo.ru,0.020000000000000018,0.020000000000000018,0.0
duosecurity.com,0.01959419231138826,0.021193162106778796,0.0015989697953905369
arcticwolf.net,0.0,0.0,0.0
cpan.org,0.0,0.0,0.0
helpshift.com,0.00015209125475279528,0.00019299105025383234,4.089979550103706e-05
schneier.com,0.0,0.0,0.0
usercentrics.eu,0.0900773629886541,0.05492512067288624,-0.035152242315767857
leagueoflegends.com,0.01052948180297908,0.006693672025542607,-0.003835809777436472
iop.org,0.020310633213859064,0.020310633213859064,0.0
immobilienscout24.de,0.0,0.0,0.0
odoo.com,0.006953084284856859,0.017181135879830056,0.010228051594973198
tenda.com.cn,0.03075754699069677,0.03075754699069677,0.0
porsche.com,0.0,0.0015833223380393724,0.0015833223380393724
aol.co.uk,0.022542393007389805,0.024264727381780204,0.0017223343743903996
threatlocker.com,0.0003710827501568481,0.0005132062834894979,0.00014212353333264982
progressive.com,0.009562099535152746,0.004793766306278036,-0.0047683332288747104
isc.org,0.0,0.0,0.0
tubemogul.com,0.0,0.0,0.0
atg.se,0.1588278644331098,0.1932543449591525,0.03442648052604269
google.com.sg,0.09250522955078666,0.07255128123982524,-0.019953948310961422
wb.ru,0.23704176362043405,0.20840806811793566,-0.02863369550249839
king.com,0.00018063583815031148,0.00018063583815031148,0.0
code42.com,0.0951512704040326,0.12295438381442303,0.027803113410390434
clickagy.com,0.0,0.0,0.0
paramountplus.com,0.020467836257309968,0.00880658436213988,-0.011661251895170088
texas.gov,0.005525278227996977,0.004226114592222996,-0.001299163635773981
nyc.gov,0.05150872777203086,0.05150872777203086,0.0
ucsb.edu,0.0,0.0,0.0
woo.com,0.0030259040477080834,0.0,-0.0030259040477080834
wargaming.net,0.006554584982802258,0.027283950617283947,0.02072936563448169
standard.co.uk,0.5147306397306397,0.467243602393175,-0.04748703733746473
amagi.tv,0.0003287695910646482,0.0008949418932426845,0.0005661723021780363
toyota.com,0.0,0.0,0.0
clickup.com,0.003795066413662229,0.009020069201288061,0.005225002787625832
anker-in.com,0.0,0.0,0.0
siue.edu,0.0542827070733608,0.04918894809178931,-0.0050937589815714945
redbubble.com,0.0316973415132924,0.04081632653061229,0.009118985017319892
zenlogic.net,0.0,0.0,0.0
finam.ru,0.12879677769850018,0.1322394838635077,0.0034427061650075252
vrbo.com,0.16161782445761452,0.1549632475950199,-0.00665457686259463
lg.co.kr,0.0,0.0,0.0
curl.se,0.0,0.0,0.0
thefreedictionary.com,0.08331803842887553,0.020795142976956393,-0.06252289545191914
wustl.edu,0.0023196345216320857,0.0,-0.0023196345216320857
zend.com,0.016866687621817422,0.011841365586207742,-0.005025322035609681
kahoot.it,0.0,0.0,0.0
flic.kr,0.0,0.0,0.0
novell.com,0.004049250213325473,0.009105144706158863,0.00505589449283339
tubitv.com,0.11784415952825011,0.07478074279956315,-0.043063416728686965
cvs.com,0.02798116642182391,0.020020020020020013,-0.007961146401803898
softonic.com,0.0023809523809523725,0.038596491228070184,0.03621553884711781
crunchbase.com,0.06590516456619189,0.06387842296017998,-0.002026741606011906
salon.com,0.007605259141164833,0.007516865258021532,-8.839388314330066e-05
brightspace.com,0.006486366061334903,0.006486366061334903,0.0
houzz.com,0.0077621558289396875,0.009112286890064714,0.0013501310611250261
tapclap.com,0.0,0.0,0.0
ed.ac.uk,0.0,0.0,0.0
usembassy.gov,0.03266038297334628,0.015180483328234962,-0.01747989964511132
ccc.de,0.0,0.0,0.0
swannsecurity.com,0.04755369120526609,0.04755369120526609,0.0
okx.com,0.11347541055492016,0.13872400619521663,0.025248595640296467
hiaiabc.com,0.0,0.0,0.0
ncsu.edu,0.0008782201405151957,0.0023530762167125463,0.0014748560761973506
planningcenteronline.com,0.0,0.0,0.0
google.com.bd,0.05678937436030673,0.037704718373170576,-0.019084655987136157
google.fi,0.054180371819685935,0.053600008627971873,-0.0005803631917140617
kpmg.com,0.0,0.0,0.0
google.co.il,0.018817509232301077,0.03540777206587087,0.01659026283356979
sense.com,0.0,0.0,0.0
imagemagick.org,0.0,0.0,0.0
fifa.com,0.031204788476127954,0.030534012867799665,-0.000670775608328289
indiana.edu,0.014938271604938325,0.0,-0.014938271604938325
libbyshelf.com,0.18129820948099618,0.19548372098210487,0.014185511501108694
userway.org,0.19657900239478843,0.2266100279213027,0.030031025526514266
seekingalpha.com,0.07339110248593805,0.052346024358095655,-0.021045078127842398
paypal.me,0.01888429522773949,0.03562985818130204,0.016745562953562554
greenpeace.org,0.03786135840752225,0.01757848783206395,-0.0202828705754583
mpg.de,0.04259621775298961,0.042791600508566896,0.00019538275557728912
chegg.com,0.0675438596491228,0.0675438596491228,0.0
qnap.com,0.01734703462884435,0.017498701243159,0.00015166661431464945
catawiki.com,0.12652438024484802,0.22237173898173834,0.09584735873689032
